SA2_NAME16	IncomeTotPersonal.max	Sex	workers
Queanbeyan West - Jerrabomberra		F	37
Queanbeyan West - Jerrabomberra		F	47
Queanbeyan West - Jerrabomberra		F	67
Queanbeyan West - Jerrabomberra		F	79
Queanbeyan West - Jerrabomberra		F	97
Queanbeyan West - Jerrabomberra		F	87
Queanbeyan West - Jerrabomberra		F	52
Queanbeyan West - Jerrabomberra		F	50
Queanbeyan West - Jerrabomberra		F	39
Queanbeyan West - Jerrabomberra		F	25
Queanbeyan West - Jerrabomberra		F	9
Queanbeyan West - Jerrabomberra		M	38
Queanbeyan West - Jerrabomberra		M	33
Queanbeyan West - Jerrabomberra		M	32
Queanbeyan West - Jerrabomberra		M	42
Queanbeyan West - Jerrabomberra		M	82
Queanbeyan West - Jerrabomberra		M	100
Queanbeyan West - Jerrabomberra		M	182
Queanbeyan West - Jerrabomberra		M	230
Queanbeyan West - Jerrabomberra		M	200
Queanbeyan West - Jerrabomberra		M	166
Queanbeyan West - Jerrabomberra		M	103
Queanbeyan West - Jerrabomberra		M	119
Queanbeyan West - Jerrabomberra		M	20
Queanbeyan West - Jerrabomberra	0	F	4
Queanbeyan West - Jerrabomberra	0	M	6
Queanbeyan West - Jerrabomberra	Inf	F	19
Queanbeyan West - Jerrabomberra	Inf	M	63
Bombala		F	20
Bombala		F	38
Bombala		F	25
Bombala		F	38
Bombala		F	59
Bombala		F	70
Bombala		F	54
Bombala		F	44
Bombala		F	29
Bombala		F	23
Bombala		F	16
Bombala		F	9
Bombala		F	14
Bombala		M	13
Bombala		M	9
Bombala		M	22
Bombala		M	23
Bombala		M	36
Bombala		M	60
Bombala		M	104
Bombala		M	96
Bombala		M	65
Bombala		M	57
Bombala		M	26
Bombala		M	27
Bombala		M	12
Bombala	0	F	11
Bombala	0	M	8
Bombala	Inf	F	7
Bombala	Inf	M	13
Cooma		F	83
Cooma		F	91
Cooma		F	94
Cooma		F	148
Cooma		F	238
Cooma		F	287
Cooma		F	265
Cooma		F	183
Cooma		F	133
Cooma		F	91
Cooma		F	78
Cooma		F	60
Cooma		F	40
Cooma		M	60
Cooma		M	55
Cooma		M	54
Cooma		M	83
Cooma		M	145
Cooma		M	187
Cooma		M	225
Cooma		M	217
Cooma		M	122
Cooma		M	105
Cooma		M	92
Cooma		M	122
Cooma		M	26
Cooma	0	F	12
Cooma	0	M	13
Cooma	Inf	F	21
Cooma	Inf	M	74
Cooma Region		F	8
Cooma Region		F	22
Cooma Region		F	28
Cooma Region		F	24
Cooma Region		F	40
Cooma Region		F	27
Cooma Region		F	23
Cooma Region		F	14
Cooma Region		F	9
Cooma Region		F	9
Cooma Region		F	7
Cooma Region		F	8
Cooma Region		F	3
Cooma Region		M	11
Cooma Region		M	20
Cooma Region		M	30
Cooma Region		M	30
Cooma Region		M	50
Cooma Region		M	31
Cooma Region		M	59
Cooma Region		M	53
Cooma Region		M	42
Cooma Region		M	29
Cooma Region		M	16
Cooma Region		M	26
Cooma Region		M	3
Cooma Region	0	F	9
Cooma Region	0	M	7
Cooma Region	Inf	F	9
Cooma Region	Inf	M	20
Jindabyne - Berridale		F	87
Jindabyne - Berridale		F	85
Jindabyne - Berridale		F	137
Jindabyne - Berridale		F	170
Jindabyne - Berridale		F	375
Jindabyne - Berridale		F	379
Jindabyne - Berridale		F	292
Jindabyne - Berridale		F	216
Jindabyne - Berridale		F	115
Jindabyne - Berridale		F	82
Jindabyne - Berridale		F	40
Jindabyne - Berridale		F	50
Jindabyne - Berridale		F	42
Jindabyne - Berridale		M	59
Jindabyne - Berridale		M	68
Jindabyne - Berridale		M	100
Jindabyne - Berridale		M	132
Jindabyne - Berridale		M	277
Jindabyne - Berridale		M	367
Jindabyne - Berridale		M	387
Jindabyne - Berridale		M	353
Jindabyne - Berridale		M	183
Jindabyne - Berridale		M	143
Jindabyne - Berridale		M	104
Jindabyne - Berridale		M	108
Jindabyne - Berridale		M	46
Jindabyne - Berridale	0	F	27
Jindabyne - Berridale	0	M	15
Jindabyne - Berridale	Inf	F	30
Jindabyne - Berridale	Inf	M	44
Batemans Bay		F	131
Batemans Bay		F	118
Batemans Bay		F	140
Batemans Bay		F	217
Batemans Bay		F	294
Batemans Bay		F	329
Batemans Bay		F	298
Batemans Bay		F	256
Batemans Bay		F	130
Batemans Bay		F	85
Batemans Bay		F	59
Batemans Bay		F	60
Batemans Bay		F	50
Batemans Bay		M	89
Batemans Bay		M	68
Batemans Bay		M	87
Batemans Bay		M	115
Batemans Bay		M	204
Batemans Bay		M	259
Batemans Bay		M	358
Batemans Bay		M	283
Batemans Bay		M	147
Batemans Bay		M	102
Batemans Bay		M	76
Batemans Bay		M	92
Batemans Bay		M	44
Batemans Bay	0	F	22
Batemans Bay	0	M	9
Batemans Bay	Inf	F	20
Batemans Bay	Inf	M	53
Batemans Bay - South		F	35
Batemans Bay - South		F	34
Batemans Bay - South		F	43
Batemans Bay - South		F	80
Batemans Bay - South		F	99
Batemans Bay - South		F	105
Batemans Bay - South		F	82
Batemans Bay - South		F	50
Batemans Bay - South		F	41
Batemans Bay - South		F	35
Batemans Bay - South		F	22
Batemans Bay - South		F	26
Batemans Bay - South		F	6
Batemans Bay - South		M	14
Batemans Bay - South		M	16
Batemans Bay - South		M	18
Batemans Bay - South		M	28
Batemans Bay - South		M	48
Batemans Bay - South		M	69
Batemans Bay - South		M	75
Batemans Bay - South		M	56
Batemans Bay - South		M	33
Batemans Bay - South		M	32
Batemans Bay - South		M	21
Batemans Bay - South		M	28
Batemans Bay - South		M	8
Batemans Bay - South	0	F	11
Batemans Bay - South	0	M	7
Batemans Bay - South	Inf	F	6
Batemans Bay - South	Inf	M	17
Bega - Tathra		F	130
Bega - Tathra		F	116
Bega - Tathra		F	146
Bega - Tathra		F	213
Bega - Tathra		F	337
Bega - Tathra		F	376
Bega - Tathra		F	390
Bega - Tathra		F	351
Bega - Tathra		F	210
Bega - Tathra		F	159
Bega - Tathra		F	89
Bega - Tathra		F	91
Bega - Tathra		F	46
Bega - Tathra		M	73
Bega - Tathra		M	67
Bega - Tathra		M	65
Bega - Tathra		M	122
Bega - Tathra		M	158
Bega - Tathra		M	225
Bega - Tathra		M	368
Bega - Tathra		M	402
Bega - Tathra		M	276
Bega - Tathra		M	198
Bega - Tathra		M	157
Bega - Tathra		M	162
Bega - Tathra		M	40
Bega - Tathra	0	F	19
Bega - Tathra	0	M	11
Bega - Tathra	Inf	F	15
Bega - Tathra	Inf	M	75
Bega-Eden Hinterland		F	36
Bega-Eden Hinterland		F	65
Bega-Eden Hinterland		F	73
Bega-Eden Hinterland		F	49
Bega-Eden Hinterland		F	76
Bega-Eden Hinterland		F	75
Bega-Eden Hinterland		F	47
Bega-Eden Hinterland		F	37
Bega-Eden Hinterland		F	19
Bega-Eden Hinterland		F	11
Bega-Eden Hinterland		F	15
Bega-Eden Hinterland		F	8
Bega-Eden Hinterland		F	4
Bega-Eden Hinterland		M	30
Bega-Eden Hinterland		M	55
Bega-Eden Hinterland		M	75
Bega-Eden Hinterland		M	62
Bega-Eden Hinterland		M	96
Bega-Eden Hinterland		M	98
Bega-Eden Hinterland		M	117
Bega-Eden Hinterland		M	107
Bega-Eden Hinterland		M	65
Bega-Eden Hinterland		M	40
Bega-Eden Hinterland		M	26
Bega-Eden Hinterland		M	30
Bega-Eden Hinterland		M	21
Bega-Eden Hinterland	0	F	20
Bega-Eden Hinterland	0	M	16
Bega-Eden Hinterland	Inf	F	7
Bega-Eden Hinterland	Inf	M	18
Broulee - Tomakin		F	17
Broulee - Tomakin		F	17
Broulee - Tomakin		F	23
Broulee - Tomakin		F	43
Broulee - Tomakin		F	51
Broulee - Tomakin		F	46
Broulee - Tomakin		F	43
Broulee - Tomakin		F	40
Broulee - Tomakin		F	26
Broulee - Tomakin		F	23
Broulee - Tomakin		F	24
Broulee - Tomakin		F	10
Broulee - Tomakin		F	8
Broulee - Tomakin		M	16
Broulee - Tomakin		M	4
Broulee - Tomakin		M	13
Broulee - Tomakin		M	24
Broulee - Tomakin		M	26
Broulee - Tomakin		M	46
Broulee - Tomakin		M	47
Broulee - Tomakin		M	39
Broulee - Tomakin		M	31
Broulee - Tomakin		M	16
Broulee - Tomakin		M	15
Broulee - Tomakin		M	18
Broulee - Tomakin		M	5
Broulee - Tomakin	0	F	4
Broulee - Tomakin	0	M	3
Broulee - Tomakin	Inf	F	6
Broulee - Tomakin	Inf	M	7
Eden		F	28
Eden		F	44
Eden		F	51
Eden		F	79
Eden		F	116
Eden		F	95
Eden		F	84
Eden		F	47
Eden		F	31
Eden		F	13
Eden		F	13
Eden		F	10
Eden		F	8
Eden		M	20
Eden		M	24
Eden		M	23
Eden		M	38
Eden		M	67
Eden		M	101
Eden		M	99
Eden		M	109
Eden		M	77
Eden		M	37
Eden		M	43
Eden		M	34
Eden		M	9
Eden	0	F	3
Eden	0	M	7
Eden	Inf	F	3
Eden	Inf	M	10
Eurobodalla Hinterland		F	26
Eurobodalla Hinterland		F	44
Eurobodalla Hinterland		F	35
Eurobodalla Hinterland		F	37
Eurobodalla Hinterland		F	50
Eurobodalla Hinterland		F	56
Eurobodalla Hinterland		F	33
Eurobodalla Hinterland		F	24
Eurobodalla Hinterland		F	15
Eurobodalla Hinterland		F	11
Eurobodalla Hinterland		F	4
Eurobodalla Hinterland		F	9
Eurobodalla Hinterland		F	4
Eurobodalla Hinterland		M	10
Eurobodalla Hinterland		M	20
Eurobodalla Hinterland		M	25
Eurobodalla Hinterland		M	34
Eurobodalla Hinterland		M	55
Eurobodalla Hinterland		M	68
Eurobodalla Hinterland		M	54
Eurobodalla Hinterland		M	46
Eurobodalla Hinterland		M	34
Eurobodalla Hinterland		M	15
Eurobodalla Hinterland		M	5
Eurobodalla Hinterland		M	11
Eurobodalla Hinterland		M	10
Eurobodalla Hinterland	0	F	12
Eurobodalla Hinterland	0	M	4
Eurobodalla Hinterland	Inf	F	8
Eurobodalla Hinterland	Inf	M	4
Merimbula - Tura Beach		F	123
Merimbula - Tura Beach		F	138
Merimbula - Tura Beach		F	146
Merimbula - Tura Beach		F	216
Merimbula - Tura Beach		F	306
Merimbula - Tura Beach		F	316
Merimbula - Tura Beach		F	242
Merimbula - Tura Beach		F	164
Merimbula - Tura Beach		F	81
Merimbula - Tura Beach		F	73
Merimbula - Tura Beach		F	44
Merimbula - Tura Beach		F	35
Merimbula - Tura Beach		F	35
Merimbula - Tura Beach		M	72
Merimbula - Tura Beach		M	59
Merimbula - Tura Beach		M	70
Merimbula - Tura Beach		M	113
Merimbula - Tura Beach		M	170
Merimbula - Tura Beach		M	219
Merimbula - Tura Beach		M	268
Merimbula - Tura Beach		M	223
Merimbula - Tura Beach		M	119
Merimbula - Tura Beach		M	96
Merimbula - Tura Beach		M	70
Merimbula - Tura Beach		M	67
Merimbula - Tura Beach		M	33
Merimbula - Tura Beach	0	F	11
Merimbula - Tura Beach	0	M	11
Merimbula - Tura Beach	Inf	F	25
Merimbula - Tura Beach	Inf	M	32
Moruya - Tuross Head		F	77
Moruya - Tuross Head		F	91
Moruya - Tuross Head		F	110
Moruya - Tuross Head		F	154
Moruya - Tuross Head		F	211
Moruya - Tuross Head		F	242
Moruya - Tuross Head		F	245
Moruya - Tuross Head		F	214
Moruya - Tuross Head		F	127
Moruya - Tuross Head		F	87
Moruya - Tuross Head		F	68
Moruya - Tuross Head		F	50
Moruya - Tuross Head		F	25
Moruya - Tuross Head		M	52
Moruya - Tuross Head		M	62
Moruya - Tuross Head		M	73
Moruya - Tuross Head		M	77
Moruya - Tuross Head		M	157
Moruya - Tuross Head		M	220
Moruya - Tuross Head		M	250
Moruya - Tuross Head		M	221
Moruya - Tuross Head		M	137
Moruya - Tuross Head		M	102
Moruya - Tuross Head		M	74
Moruya - Tuross Head		M	73
Moruya - Tuross Head		M	31
Moruya - Tuross Head	0	F	5
Moruya - Tuross Head	0	M	15
Moruya - Tuross Head	Inf	F	22
Moruya - Tuross Head	Inf	M	43
Narooma - Bermagui		F	65
Narooma - Bermagui		F	80
Narooma - Bermagui		F	125
Narooma - Bermagui		F	158
Narooma - Bermagui		F	234
Narooma - Bermagui		F	195
Narooma - Bermagui		F	156
Narooma - Bermagui		F	103
Narooma - Bermagui		F	62
Narooma - Bermagui		F	57
Narooma - Bermagui		F	22
Narooma - Bermagui		F	18
Narooma - Bermagui		F	30
Narooma - Bermagui		M	42
Narooma - Bermagui		M	51
Narooma - Bermagui		M	86
Narooma - Bermagui		M	78
Narooma - Bermagui		M	158
Narooma - Bermagui		M	184
Narooma - Bermagui		M	162
Narooma - Bermagui		M	128
Narooma - Bermagui		M	76
Narooma - Bermagui		M	51
Narooma - Bermagui		M	38
Narooma - Bermagui		M	44
Narooma - Bermagui		M	23
Narooma - Bermagui	0	F	15
Narooma - Bermagui	0	M	7
Narooma - Bermagui	Inf	F	12
Narooma - Bermagui	Inf	M	25
Goulburn		F	234
Goulburn		F	238
Goulburn		F	278
Goulburn		F	386
Goulburn		F	674
Goulburn		F	755
Goulburn		F	712
Goulburn		F	637
Goulburn		F	428
Goulburn		F	305
Goulburn		F	235
Goulburn		F	186
Goulburn		F	83
Goulburn		M	143
Goulburn		M	136
Goulburn		M	143
Goulburn		M	205
Goulburn		M	331
Goulburn		M	491
Goulburn		M	676
Goulburn		M	726
Goulburn		M	474
Goulburn		M	421
Goulburn		M	339
Goulburn		M	386
Goulburn		M	86
Goulburn	0	F	41
Goulburn	0	M	23
Goulburn	Inf	F	51
Goulburn	Inf	M	134
Goulburn Region		F	91
Goulburn Region		F	110
Goulburn Region		F	106
Goulburn Region		F	126
Goulburn Region		F	182
Goulburn Region		F	164
Goulburn Region		F	153
Goulburn Region		F	124
Goulburn Region		F	70
Goulburn Region		F	58
Goulburn Region		F	22
Goulburn Region		F	44
Goulburn Region		F	26
Goulburn Region		M	53
Goulburn Region		M	80
Goulburn Region		M	82
Goulburn Region		M	103
Goulburn Region		M	162
Goulburn Region		M	212
Goulburn Region		M	275
Goulburn Region		M	288
Goulburn Region		M	178
Goulburn Region		M	155
Goulburn Region		M	122
Goulburn Region		M	171
Goulburn Region		M	50
Goulburn Region	0	F	38
Goulburn Region	0	M	49
Goulburn Region	Inf	F	30
Goulburn Region	Inf	M	83
Yass		F	77
Yass		F	71
Yass		F	90
Yass		F	111
Yass		F	176
Yass		F	183
Yass		F	136
Yass		F	134
Yass		F	80
Yass		F	62
Yass		F	41
Yass		F	37
Yass		F	24
Yass		M	53
Yass		M	35
Yass		M	30
Yass		M	38
Yass		M	62
Yass		M	116
Yass		M	149
Yass		M	150
Yass		M	89
Yass		M	71
Yass		M	51
Yass		M	84
Yass		M	15
Yass	0	F	9
Yass	0	M	7
Yass	Inf	F	13
Yass	Inf	M	32
Yass Region		F	73
Yass Region		F	78
Yass Region		F	103
Yass Region		F	86
Yass Region		F	118
Yass Region		F	99
Yass Region		F	98
Yass Region		F	82
Yass Region		F	57
Yass Region		F	48
Yass Region		F	22
Yass Region		F	42
Yass Region		F	27
Yass Region		M	37
Yass Region		M	58
Yass Region		M	66
Yass Region		M	79
Yass Region		M	124
Yass Region		M	117
Yass Region		M	177
Yass Region		M	177
Yass Region		M	117
Yass Region		M	107
Yass Region		M	59
Yass Region		M	71
Yass Region		M	30
Yass Region	0	F	24
Yass Region	0	M	19
Yass Region	Inf	F	32
Yass Region	Inf	M	73
Young		F	113
Young		F	126
Young		F	158
Young		F	190
Young		F	372
Young		F	372
Young		F	293
Young		F	216
Young		F	123
Young		F	92
Young		F	68
Young		F	66
Young		F	31
Young		M	64
Young		M	61
Young		M	78
Young		M	111
Young		M	214
Young		M	301
Young		M	378
Young		M	286
Young		M	144
Young		M	123
Young		M	103
Young		M	116
Young		M	47
Young	0	F	27
Young	0	M	15
Young	Inf	F	19
Young	Inf	M	70
Young Region		F	48
Young Region		F	62
Young Region		F	78
Young Region		F	80
Young Region		F	130
Young Region		F	149
Young Region		F	121
Young Region		F	102
Young Region		F	64
Young Region		F	56
Young Region		F	29
Young Region		F	42
Young Region		F	25
Young Region		M	33
Young Region		M	46
Young Region		M	49
Young Region		M	82
Young Region		M	114
Young Region		M	191
Young Region		M	219
Young Region		M	178
Young Region		M	121
Young Region		M	100
Young Region		M	66
Young Region		M	78
Young Region		M	31
Young Region	0	F	19
Young Region	0	M	32
Young Region	Inf	F	23
Young Region	Inf	M	59
Avoca Beach - Copacabana		F	58
Avoca Beach - Copacabana		F	59
Avoca Beach - Copacabana		F	51
Avoca Beach - Copacabana		F	35
Avoca Beach - Copacabana		F	81
Avoca Beach - Copacabana		F	57
Avoca Beach - Copacabana		F	46
Avoca Beach - Copacabana		F	50
Avoca Beach - Copacabana		F	37
Avoca Beach - Copacabana		F	28
Avoca Beach - Copacabana		F	21
Avoca Beach - Copacabana		F	12
Avoca Beach - Copacabana		F	11
Avoca Beach - Copacabana		M	22
Avoca Beach - Copacabana		M	28
Avoca Beach - Copacabana		M	33
Avoca Beach - Copacabana		M	27
Avoca Beach - Copacabana		M	50
Avoca Beach - Copacabana		M	46
Avoca Beach - Copacabana		M	51
Avoca Beach - Copacabana		M	66
Avoca Beach - Copacabana		M	55
Avoca Beach - Copacabana		M	58
Avoca Beach - Copacabana		M	28
Avoca Beach - Copacabana		M	42
Avoca Beach - Copacabana		M	3
Avoca Beach - Copacabana	0	F	7
Avoca Beach - Copacabana	0	M	3
Avoca Beach - Copacabana	Inf	F	8
Avoca Beach - Copacabana	Inf	M	16
Box Head - MacMasters Beach		F	38
Box Head - MacMasters Beach		F	60
Box Head - MacMasters Beach		F	67
Box Head - MacMasters Beach		F	69
Box Head - MacMasters Beach		F	93
Box Head - MacMasters Beach		F	73
Box Head - MacMasters Beach		F	55
Box Head - MacMasters Beach		F	62
Box Head - MacMasters Beach		F	30
Box Head - MacMasters Beach		F	26
Box Head - MacMasters Beach		F	30
Box Head - MacMasters Beach		F	19
Box Head - MacMasters Beach		F	8
Box Head - MacMasters Beach		M	23
Box Head - MacMasters Beach		M	22
Box Head - MacMasters Beach		M	31
Box Head - MacMasters Beach		M	51
Box Head - MacMasters Beach		M	68
Box Head - MacMasters Beach		M	64
Box Head - MacMasters Beach		M	91
Box Head - MacMasters Beach		M	98
Box Head - MacMasters Beach		M	54
Box Head - MacMasters Beach		M	57
Box Head - MacMasters Beach		M	31
Box Head - MacMasters Beach		M	35
Box Head - MacMasters Beach		M	7
Box Head - MacMasters Beach	0	F	13
Box Head - MacMasters Beach	0	M	7
Box Head - MacMasters Beach	Inf	F	10
Box Head - MacMasters Beach	Inf	M	28
Calga - Kulnura		F	47
Calga - Kulnura		F	68
Calga - Kulnura		F	75
Calga - Kulnura		F	101
Calga - Kulnura		F	205
Calga - Kulnura		F	255
Calga - Kulnura		F	262
Calga - Kulnura		F	162
Calga - Kulnura		F	109
Calga - Kulnura		F	60
Calga - Kulnura		F	37
Calga - Kulnura		F	44
Calga - Kulnura		F	22
Calga - Kulnura		M	29
Calga - Kulnura		M	51
Calga - Kulnura		M	85
Calga - Kulnura		M	89
Calga - Kulnura		M	212
Calga - Kulnura		M	469
Calga - Kulnura		M	626
Calga - Kulnura		M	625
Calga - Kulnura		M	427
Calga - Kulnura		M	374
Calga - Kulnura		M	239
Calga - Kulnura		M	303
Calga - Kulnura		M	62
Calga - Kulnura	0	F	17
Calga - Kulnura	0	M	21
Calga - Kulnura	Inf	F	27
Calga - Kulnura	Inf	M	125
Erina - Green Point		F	453
Erina - Green Point		F	460
Erina - Green Point		F	454
Erina - Green Point		F	541
Erina - Green Point		F	804
Erina - Green Point		F	871
Erina - Green Point		F	741
Erina - Green Point		F	522
Erina - Green Point		F	285
Erina - Green Point		F	200
Erina - Green Point		F	145
Erina - Green Point		F	150
Erina - Green Point		F	85
Erina - Green Point		M	224
Erina - Green Point		M	200
Erina - Green Point		M	146
Erina - Green Point		M	163
Erina - Green Point		M	273
Erina - Green Point		M	358
Erina - Green Point		M	509
Erina - Green Point		M	511
Erina - Green Point		M	279
Erina - Green Point		M	277
Erina - Green Point		M	196
Erina - Green Point		M	258
Erina - Green Point		M	65
Erina - Green Point	0	F	41
Erina - Green Point	0	M	28
Erina - Green Point	Inf	F	56
Erina - Green Point	Inf	M	152
Gosford - Springfield		F	326
Gosford - Springfield		F	349
Gosford - Springfield		F	446
Gosford - Springfield		F	627
Gosford - Springfield		F	1082
Gosford - Springfield		F	1296
Gosford - Springfield		F	1536
Gosford - Springfield		F	1600
Gosford - Springfield		F	1041
Gosford - Springfield		F	890
Gosford - Springfield		F	632
Gosford - Springfield		F	540
Gosford - Springfield		F	157
Gosford - Springfield		M	181
Gosford - Springfield		M	188
Gosford - Springfield		M	231
Gosford - Springfield		M	313
Gosford - Springfield		M	532
Gosford - Springfield		M	795
Gosford - Springfield		M	1074
Gosford - Springfield		M	1164
Gosford - Springfield		M	823
Gosford - Springfield		M	741
Gosford - Springfield		M	612
Gosford - Springfield		M	848
Gosford - Springfield		M	130
Gosford - Springfield	0	F	48
Gosford - Springfield	0	M	50
Gosford - Springfield	Inf	F	161
Gosford - Springfield	Inf	M	414
Kariong		F	34
Kariong		F	32
Kariong		F	50
Kariong		F	41
Kariong		F	73
Kariong		F	100
Kariong		F	92
Kariong		F	71
Kariong		F	64
Kariong		F	45
Kariong		F	38
Kariong		F	30
Kariong		F	9
Kariong		M	10
Kariong		M	14
Kariong		M	9
Kariong		M	27
Kariong		M	41
Kariong		M	49
Kariong		M	55
Kariong		M	74
Kariong		M	87
Kariong		M	114
Kariong		M	48
Kariong		M	41
Kariong		M	17
Kariong	0	F	4
Kariong	0	M	6
Kariong	Inf	F	9
Kariong	Inf	M	17
Kincumber - Picketts Valley		F	111
Kincumber - Picketts Valley		F	104
Kincumber - Picketts Valley		F	109
Kincumber - Picketts Valley		F	101
Kincumber - Picketts Valley		F	143
Kincumber - Picketts Valley		F	181
Kincumber - Picketts Valley		F	134
Kincumber - Picketts Valley		F	90
Kincumber - Picketts Valley		F	44
Kincumber - Picketts Valley		F	42
Kincumber - Picketts Valley		F	37
Kincumber - Picketts Valley		F	18
Kincumber - Picketts Valley		F	11
Kincumber - Picketts Valley		M	68
Kincumber - Picketts Valley		M	47
Kincumber - Picketts Valley		M	24
Kincumber - Picketts Valley		M	53
Kincumber - Picketts Valley		M	70
Kincumber - Picketts Valley		M	110
Kincumber - Picketts Valley		M	147
Kincumber - Picketts Valley		M	167
Kincumber - Picketts Valley		M	96
Kincumber - Picketts Valley		M	74
Kincumber - Picketts Valley		M	39
Kincumber - Picketts Valley		M	52
Kincumber - Picketts Valley		M	20
Kincumber - Picketts Valley	0	F	12
Kincumber - Picketts Valley	0	M	5
Kincumber - Picketts Valley	Inf	F	10
Kincumber - Picketts Valley	Inf	M	21
Narara		F	14
Narara		F	35
Narara		F	34
Narara		F	32
Narara		F	52
Narara		F	57
Narara		F	62
Narara		F	41
Narara		F	32
Narara		F	28
Narara		F	32
Narara		F	14
Narara		F	7
Narara		M	9
Narara		M	11
Narara		M	11
Narara		M	11
Narara		M	27
Narara		M	31
Narara		M	35
Narara		M	35
Narara		M	21
Narara		M	40
Narara		M	24
Narara		M	27
Narara	0	M	3
Narara	Inf	F	3
Narara	Inf	M	5
Niagara Park - Lisarow		F	76
Niagara Park - Lisarow		F	74
Niagara Park - Lisarow		F	66
Niagara Park - Lisarow		F	104
Niagara Park - Lisarow		F	189
Niagara Park - Lisarow		F	221
Niagara Park - Lisarow		F	209
Niagara Park - Lisarow		F	147
Niagara Park - Lisarow		F	77
Niagara Park - Lisarow		F	41
Niagara Park - Lisarow		F	35
Niagara Park - Lisarow		F	31
Niagara Park - Lisarow		F	23
Niagara Park - Lisarow		M	57
Niagara Park - Lisarow		M	39
Niagara Park - Lisarow		M	35
Niagara Park - Lisarow		M	51
Niagara Park - Lisarow		M	88
Niagara Park - Lisarow		M	169
Niagara Park - Lisarow		M	223
Niagara Park - Lisarow		M	242
Niagara Park - Lisarow		M	140
Niagara Park - Lisarow		M	99
Niagara Park - Lisarow		M	71
Niagara Park - Lisarow		M	88
