GCCSA_CODE_2016,SS_NS_1000_1249_Mng,SS_NS_1000_1249_Pro,SS_NS_1000_1249_TecTW,SS_NS_1000_1249_CoPSW,SS_NS_1000_1249_ClAW,SS_NS_1000_1249_SWks,SS_NS_1000_1249_MaOpDv,SS_NS_1000_1249_Lab,SS_NS_1000_1249_IDNS,SS_NS_1000_1249_Tot,SS_NS_1250_1499_Mng,SS_NS_1250_1499_Pro,SS_NS_1250_1499_TecTW,SS_NS_1250_1499_CoPSW,SS_NS_1250_1499_ClAW,SS_NS_1250_1499_SWks,SS_NS_1250_1499_MaOpDv,SS_NS_1250_1499_Lab,SS_NS_1250_1499_IDNS,SS_NS_1250_1499_Tot,SS_NS_1500_1749_Mng,SS_NS_1500_1749_Pro,SS_NS_1500_1749_TecTW,SS_NS_1500_1749_CoPSW,SS_NS_1500_1749_ClAW,SS_NS_1500_1749_SWks,SS_NS_1500_1749_MaOpDv,SS_NS_1500_1749_Lab,SS_NS_1500_1749_IDNS,SS_NS_1500_1749_Tot,SS_NS_1750_1999_Mng,SS_NS_1750_1999_Pro,SS_NS_1750_1999_TecTW,SS_NS_1750_1999_CoPSW,SS_NS_1750_1999_ClAW,SS_NS_1750_1999_SWks,SS_NS_1750_1999_MaOpDv,SS_NS_1750_1999_Lab,SS_NS_1750_1999_IDNS,SS_NS_1750_1999_Tot,SS_NS_2000_2999_Mng,SS_NS_2000_2999_Pro,SS_NS_2000_2999_TecTW,SS_NS_2000_2999_CoPSW,SS_NS_2000_2999_ClAW,SS_NS_2000_2999_SWks,SS_NS_2000_2999_MaOpDv,SS_NS_2000_2999_Lab,SS_NS_2000_2999_IDNS,SS_NS_2000_2999_Tot,SS_NS_3000mo_Mng,SS_NS_3000mo_Pro,SS_NS_3000mo_TecTW,SS_NS_3000mo_CoPSW,SS_NS_3000mo_ClAW,SS_NS_3000mo_SWks,SS_NS_3000mo_MaOpDv,SS_NS_3000mo_Lab,SS_NS_3000mo_IDNS,SS_NS_3000mo_Tot,SS_NS_PINS_Mng,SS_NS_PINS_Pro,SS_NS_PINS_TecTW,SS_NS_PINS_CoPSW,SS_NS_PINS_ClAW,SS_NS_PINS_SWks,SS_NS_PINS_MaOpDv,SS_NS_PINS_Lab,SS_NS_PINS_IDNS,SS_NS_PINS_Tot,SS_NS_Tot_Mng,SS_NS_Tot_Pro,SS_NS_Tot_TecTW,SS_NS_Tot_CoPSW,SS_NS_Tot_ClAW,SS_NS_Tot_SWks,SS_NS_Tot_MaOpDv,SS_NS_Tot_Lab,SS_NS_Tot_IDNS,SS_NS_Tot_Tot,Tot_NNI_Mng,Tot_NNI_Pro,Tot_NNI_TecTW,Tot_NNI_CoPSW,Tot_NNI_ClAW,Tot_NNI_SWks,Tot_NNI_MaOpDv,Tot_NNI_Lab,Tot_NNI_IDNS,Tot_NNI_Tot,Tot_1_149_Mng,Tot_1_149_Pro,Tot_1_149_TecTW,Tot_1_149_CoPSW,Tot_1_149_ClAW,Tot_1_149_SWks,Tot_1_149_MaOpDv,Tot_1_149_Lab,Tot_1_149_IDNS,Tot_1_149_Tot,Tot_150_299_Mng,Tot_150_299_Pro,Tot_150_299_TecTW,Tot_150_299_CoPSW,Tot_150_299_ClAW,Tot_150_299_SWks,Tot_150_299_MaOpDv,Tot_150_299_Lab,Tot_150_299_IDNS,Tot_150_299_Tot,Tot_300_399_Mng,Tot_300_399_Pro,Tot_300_399_TecTW,Tot_300_399_CoPSW,Tot_300_399_ClAW,Tot_300_399_SWks,Tot_300_399_MaOpDv,Tot_300_399_Lab,Tot_300_399_IDNS,Tot_300_399_Tot,Tot_400_499_Mng,Tot_400_499_Pro,Tot_400_499_TecTW,Tot_400_499_CoPSW,Tot_400_499_ClAW,Tot_400_499_SWks,Tot_400_499_MaOpDv,Tot_400_499_Lab,Tot_400_499_IDNS,Tot_400_499_Tot,Tot_500_649_Mng,Tot_500_649_Pro,Tot_500_649_TecTW,Tot_500_649_CoPSW,Tot_500_649_ClAW,Tot_500_649_SWks,Tot_500_649_MaOpDv,Tot_500_649_Lab,Tot_500_649_IDNS,Tot_500_649_Tot,Tot_650_799_Mng,Tot_650_799_Pro,Tot_650_799_TecTW,Tot_650_799_CoPSW,Tot_650_799_ClAW,Tot_650_799_SWks,Tot_650_799_MaOpDv,Tot_650_799_Lab,Tot_650_799_IDNS,Tot_650_799_Tot,Tot_800_999_Mng,Tot_800_999_Pro,Tot_800_999_TecTW,Tot_800_999_CoPSW,Tot_800_999_ClAW,Tot_800_999_SWks,Tot_800_999_MaOpDv,Tot_800_999_Lab,Tot_800_999_IDNS,Tot_800_999_Tot,Tot_1000_1249_Mng,Tot_1000_1249_Pro,Tot_1000_1249_TecTW,Tot_1000_1249_CoPSW,Tot_1000_1249_ClAW,Tot_1000_1249_SWks,Tot_1000_1249_MaOpDv,Tot_1000_1249_Lab,Tot_1000_1249_IDNS,Tot_1000_1249_Tot,Tot_1250_1499_Mng,Tot_1250_1499_Pro,Tot_1250_1499_TecTW,Tot_1250_1499_CoPSW,Tot_1250_1499_ClAW,Tot_1250_1499_SWks,Tot_1250_1499_MaOpDv,Tot_1250_1499_Lab,Tot_1250_1499_IDNS,Tot_1250_1499_Tot,Tot_1500_1749_Mng,Tot_1500_1749_Pro,Tot_1500_1749_TecTW,Tot_1500_1749_CoPSW,Tot_1500_1749_ClAW,Tot_1500_1749_SWks,Tot_1500_1749_MaOpDv,Tot_1500_1749_Lab,Tot_1500_1749_IDNS,Tot_1500_1749_Tot,Tot_1750_1999_Mng,Tot_1750_1999_Pro,Tot_1750_1999_TecTW,Tot_1750_1999_CoPSW,Tot_1750_1999_ClAW,Tot_1750_1999_SWks,Tot_1750_1999_MaOpDv,Tot_1750_1999_Lab,Tot_1750_1999_IDNS,Tot_1750_1999_Tot
49799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,10,5,0,3,0,9,4,24,0,3,6,13,3,3,0,10,6,42,5,69,31,138,8,37,3,87,12,392,3,51,25,77,15,23,13,45,0,247,0,12,47,36,3,18,7,30,0,152,7,9,69,32,9,8,0,12,0,149,0,11,110,23,4,6,0,18,0,176,0,3,69,13,0,3,0,10,0,99,0,4,22,3,0,0,0,5,0,43,0,6,10,6,0,0,0,0,0,19,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
3RQLD,0,12,17,0,4,9,4,3,0,49,0,3,0,0,0,0,3,5,0,16,0,0,3,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,5,3,0,13,0,0,0,0,0,0,0,0,3,6,3,3,15,16,0,14,3,14,37,101,22,44,209,115,59,206,46,193,80,979,42,25,61,227,64,405,19,314,93,1255,164,468,865,4408,771,12035,360,5745,273,25090,101,338,480,2205,531,4473,253,1754,99,10226,114,226,520,1401,406,1862,151,763,41,5490,107,213,936,1185,348,1260,105,569,40,4755,136,281,1331,1252,497,975,89,440,33,5028,172,242,896,882,504,462,71,267,28,3527,147,298,492,405,361,180,48,138,13,2094,67,292,266,164,191,52,29,51,6,1124,27,151,112,71,57,16,13,22,3,470,8,75,74,34,9,9,13,8,0,235,0,25,37,7,11,3,3,0,0,87
3GBRI,4,6,8,10,7,0,3,5,0,41,0,11,4,3,0,0,0,0,4,25,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,12,5,3,3,0,0,28,56,13,36,131,105,59,118,26,115,69,684,25,62,50,235,80,383,29,239,93,1199,181,1019,730,5089,1136,10960,462,5243,272,25086,176,896,564,3857,1250,6149,441,2418,160,15903,200,578,648,2270,1059,3066,277,1262,79,9432,178,479,967,1766,927,2111,215,990,86,7717,217,564,1199,1609,934,1412,192,619,58,6806,235,451,767,1002,759,625,97,297,54,4284,213,471,486,443,666,257,75,146,29,2785,109,428,226,200,386,83,33,54,21,1546,41,274,99,85,115,23,9,14,5,677,25,117,47,35,38,12,3,9,0,285,3,36,11,12,0,8,3,3,4,82
39799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39499,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,8,0,0,40,8,3,0,7,22,3,93,8,8,12,24,4,21,3,26,10,106,11,199,148,317,32,113,23,194,28,1081,3,100,80,150,38,70,16,111,15,571,5,40,121,110,9,40,10,49,3,391,3,28,203,61,18,26,10,65,8,415,13,17,273,38,16,24,10,36,5,436,11,13,185,36,8,9,7,25,3,291,8,8,80,14,3,7,0,17,0,149,7,12,34,11,3,3,4,8,0,74,0,5,11,6,0,0,0,6,3,28,0,0,10,0,0,0,0,0,0,15,0,0,4,0,0,0,0,0,0,5
2RVIC,0,11,11,3,0,0,3,7,0,33,0,5,5,3,0,0,0,0,0,10,0,0,0,4,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,6,3,0,5,0,11,23,62,35,39,192,109,43,144,23,119,53,748,38,9,54,162,37,340,7,289,78,1011,159,212,450,2880,413,8551,125,4564,211,17563,98,179,305,1542,262,2681,130,1266,79,6539,71,133,457,922,203,1078,66,548,30,3512,86,95,998,764,182,655,67,338,32,3221,108,134,1216,621,221,455,43,266,31,3080,83,130,621,377,133,207,41,149,16,1760,91,167,292,184,149,70,21,82,12,1063,44,123,146,82,58,31,14,38,6,545,14,64,33,26,8,11,0,10,0,163,5,19,16,12,6,3,3,3,0,76,3,7,8,4,5,3,0,0,0,30
2GMEL,8,12,22,11,10,9,0,8,3,73,3,4,8,0,3,0,0,3,0,33,0,3,4,0,0,0,0,0,0,12,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,8,0,8,20,20,11,21,4,12,44,132,53,86,296,205,113,338,54,194,127,1467,54,140,114,559,186,1043,57,493,205,2857,454,2152,926,10825,2165,23580,651,9891,645,51284,472,1705,1133,7917,2513,13405,741,4717,371,32977,422,1032,1626,4480,1788,6683,583,2869,226,19716,423,853,2671,3086,1427,4146,442,2051,182,15284,437,891,2941,2331,1341,2653,349,1255,146,12349,354,755,1590,1214,953,1093,237,575,98,6880,341,791,849,669,778,453,141,260,57,4344,182,733,469,307,408,172,44,110,41,2468,66,314,146,107,129,72,17,29,21,896,32,92,75,71,62,37,13,22,14,417,11,34,22,26,14,9,3,8,0,125
29799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29499,0,0,3,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,7,7,9,83,12,5,7,7,26,10,164,0,20,25,24,3,20,3,33,10,139,15,275,116,618,45,174,35,260,29,1579,5,185,126,281,53,132,32,149,22,986,14,70,223,138,23,60,38,118,7,698,16,43,685,70,21,45,11,107,15,1009,17,33,679,52,6,18,21,57,8,907,13,19,359,34,10,11,15,42,15,514,9,13,145,19,8,10,7,18,3,223,4,3,71,6,3,3,9,3,4,110,6,3,31,0,0,0,0,3,0,48,0,0,7,0,0,0,0,0,0,12,0,0,7,0,0,0,0,0,0,5
1RNSW,3,9,13,6,4,0,7,10,3,59,3,3,6,0,0,0,0,3,0,26,0,3,0,0,0,0,0,3,0,7,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,3,0,17,3,3,19,5,10,31,98,51,61,266,169,63,190,32,207,93,1138,42,33,44,250,42,499,33,387,121,1445,182,559,495,4645,641,13193,462,6728,319,27223,129,423,459,2653,445,4477,282,2068,113,11043,102,297,875,1850,394,1760,148,839,51,6328,119,293,2036,1480,376,1210,113,543,44,6218,164,365,2349,1445,481,941,97,437,44,6320,161,370,1280,1010,451,483,57,255,35,4108,170,355,653,506,343,188,44,136,20,2410,87,302,321,201,163,63,30,67,14,1251,38,177,118,86,40,18,11,20,0,509,18,61,44,29,12,10,9,6,0,196,3,22,24,10,3,0,4,0,4,66
1GSYD,6,21,17,9,16,3,3,13,8,99,3,4,3,0,4,0,3,4,3,30,0,0,0,0,0,0,5,5,3,21,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,7,3,0,0,3,0,3,0,0,0,10,7,12,18,8,12,11,4,10,56,146,58,124,273,232,143,285,67,193,156,1527,62,189,127,532,184,923,54,460,251,2782,346,2879,956,9413,2348,18950,730,8287,563,44478,384,2448,1174,7701,2893,11885,794,4120,451,31846,412,1526,1854,5008,2347,6389,649,2603,324,21123,430,1209,3363,3957,1821,4394,465,2090,247,17982,496,1333,3873,3297,1870,3022,391,1392,219,15896,441,1258,2134,1955,1472,1341,263,707,152,9711,508,1146,1124,1046,1268,678,178,350,110,6410,374,1148,556,428,777,256,79,143,82,3842,143,675,187,182,266,82,18,40,34,1618,93,243,76,74,92,51,15,19,14,679,24,75,31,28,27,18,3,13,6,224
19799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19499,0,0,5,0,0,0,0,3,0,13,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,6,20,7,5,86,12,3,4,9,34,21,187,3,15,27,39,3,19,3,48,8,167,9,433,106,601,46,189,22,281,36,1727,17,230,163,285,53,142,53,176,26,1135,12,144,304,141,48,68,19,115,17,868,30,62,885,115,25,43,29,88,12,1289,31,48,989,77,21,42,19,97,9,1328,30,41,554,61,14,16,10,71,3,797,16,26,239,27,15,11,9,55,8,403,6,22,104,10,7,0,11,22,4,186,10,9,40,4,3,3,6,3,4,79,0,3,25,4,0,4,0,0,0,36,0,0,3,0,3,0,0,0,0,13
