GCCSA_CODE_2016,NS_EGWWS_2016,NS_EGWWS_NS,NS_EGWWS_Tot,NS_Const_Bf_91,NS_Const_91_95,NS_Const_96_00,NS_Const_01_05,NS_Const_06_10,NS_Const_11_15,NS_Const_2016,NS_Const_NS,NS_Const_Tot,NS_WST_Bf_91,NS_WST_91_95,NS_WST_96_00,NS_WST_01_05,NS_WST_06_10,NS_WST_11_15,NS_WST_2016,NS_WST_NS,NS_WST_Tot,NS_RetT_Bf_91,NS_RetT_91_95,NS_RetT_96_00,NS_RetT_01_05,NS_RetT_06_10,NS_RetT_11_15,NS_RetT_2016,NS_RetT_NS,NS_RetT_Tot,NS_AcFd_Bf_91,NS_AcFd_91_95,NS_AcFd_96_00,NS_AcFd_01_05,NS_AcFd_06_10,NS_AcFd_11_15,NS_AcFd_2016,NS_AcFd_NS,NS_AcFd_Tot,NS_TPW_Bf_91,NS_TPW_91_95,NS_TPW_96_00,NS_TPW_01_05,NS_TPW_06_10,NS_TPW_11_15,NS_TPW_2016,NS_TPW_NS,NS_TPW_Tot,NS_IMT_Bf_91,NS_IMT_91_95,NS_IMT_96_00,NS_IMT_01_05,NS_IMT_06_10,NS_IMT_11_15,NS_IMT_2016,NS_IMT_NS,NS_IMT_Tot,NS_FinIns_Bf_91,NS_FinIns_91_95,NS_FinIns_96_00,NS_FinIns_01_05,NS_FinIns_06_10,NS_FinIns_11_15,NS_FinIns_2016,NS_FinIns_NS,NS_FinIns_Tot,NS_RHRE_Bf_91,NS_RHRE_91_95,NS_RHRE_96_00,NS_RHRE_01_05,NS_RHRE_06_10,NS_RHRE_11_15,NS_RHRE_2016,NS_RHRE_NS,NS_RHRE_Tot,NS_ProSTS_Bf_91,NS_ProSTS_91_95,NS_ProSTS_96_00,NS_ProSTS_01_05,NS_ProSTS_06_10,NS_ProSTS_11_15,NS_ProSTS_2016,NS_ProSTS_NS,NS_ProSTS_Tot,NS_AdSup_Bf_91,NS_AdSup_91_95,NS_AdSup_96_00,NS_AdSup_01_05,NS_AdSup_06_10,NS_AdSup_11_15,NS_AdSup_2016,NS_AdSup_NS,NS_AdSup_Tot,NS_PubAS_Bf_91,NS_PubAS_91_95,NS_PubAS_96_00,NS_PubAS_01_05,NS_PubAS_06_10,NS_PubAS_11_15,NS_PubAS_2016,NS_PubAS_NS,NS_PubAS_Tot,NS_EdTrn_Bf_91,NS_EdTrn_91_95,NS_EdTrn_96_00,NS_EdTrn_01_05,NS_EdTrn_06_10,NS_EdTrn_11_15,NS_EdTrn_2016,NS_EdTrn_NS,NS_EdTrn_Tot,NS_HC_SA_Bf_91,NS_HC_SA_91_95,NS_HC_SA_96_00,NS_HC_SA_01_05,NS_HC_SA_06_10,NS_HC_SA_11_15,NS_HC_SA_2016,NS_HC_SA_NS,NS_HC_SA_Tot,NS_ArtsR_Bf_91,NS_ArtsR_91_95,NS_ArtsR_96_00,NS_ArtsR_01_05,NS_ArtsR_06_10,NS_ArtsR_11_15,NS_ArtsR_2016,NS_ArtsR_NS,NS_ArtsR_Tot,NS_OthSvs_Bf_91,NS_OthSvs_91_95,NS_OthSvs_96_00,NS_OthSvs_01_05,NS_OthSvs_06_10,NS_OthSvs_11_15,NS_OthSvs_2016,NS_OthSvs_NS,NS_OthSvs_Tot,NS_IDNS_Bf_91,NS_IDNS_91_95,NS_IDNS_96_00,NS_IDNS_01_05,NS_IDNS_06_10,NS_IDNS_11_15,NS_IDNS_2016,NS_IDNS_NS,NS_IDNS_Tot,NS_Tot_Bf_91,NS_Tot_91_95,NS_Tot_96_00,NS_Tot_01_05,NS_Tot_06_10,NS_Tot_11_15,NS_Tot_2016,NS_Tot_NS,NS_Tot_Tot,Tot_AGFF_Bf_91,Tot_AGFF_91_95,Tot_AGFF_96_00,Tot_AGFF_01_05,Tot_AGFF_06_10,Tot_AGFF_11_15,Tot_AGFF_2016,Tot_AGFF_NS,Tot_AGFF_Tot,Tot_Min_Bf_91,Tot_Min_91_95,Tot_Min_96_00,Tot_Min_01_05,Tot_Min_06_10,Tot_Min_11_15,Tot_Min_2016,Tot_Min_NS,Tot_Min_Tot,Tot_Mnf_Bf_91,Tot_Mnf_91_95,Tot_Mnf_96_00,Tot_Mnf_01_05,Tot_Mnf_06_10,Tot_Mnf_11_15,Tot_Mnf_2016,Tot_Mnf_NS,Tot_Mnf_Tot,Tot_EGWWS_Bf_91,Tot_EGWWS_91_95,Tot_EGWWS_96_00,Tot_EGWWS_01_05,Tot_EGWWS_06_10,Tot_EGWWS_11_15,Tot_EGWWS_2016,Tot_EGWWS_NS,Tot_EGWWS_Tot,Tot_Const_Bf_91,Tot_Const_91_95,Tot_Const_96_00,Tot_Const_01_05,Tot_Const_06_10,Tot_Const_11_15,Tot_Const_2016,Tot_Const_NS
3RQLD,0,0,0,7,3,7,6,3,4,0,0,32,0,0,0,0,8,0,0,0,13,5,6,3,3,0,11,0,3,37,19,3,3,15,27,22,0,7,90,3,3,6,0,4,3,0,0,18,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,3,3,0,0,6,0,3,0,0,13,10,0,4,4,3,0,0,0,17,5,6,0,3,7,11,0,4,40,9,3,0,5,0,3,0,0,15,10,3,4,0,5,6,0,0,32,27,10,7,6,28,26,0,7,107,0,0,0,0,3,0,0,0,10,6,0,0,3,6,3,0,0,23,17,5,6,3,17,18,3,23,89,149,39,56,54,134,148,11,67,656,2017,246,350,467,1038,2144,590,726,7580,1746,301,451,560,1220,737,9,114,5137,3786,653,1131,1517,2932,2382,124,302,12827,596,82,141,210,335,149,7,28,1544,4848,777,1322,1577,2395,1709,105,319
3GBRI,0,0,9,14,3,3,11,10,4,0,6,59,9,3,3,6,12,0,0,0,36,19,3,10,12,13,23,0,7,77,4,6,4,7,21,20,5,5,71,20,4,8,3,20,12,0,10,78,0,0,0,3,0,3,0,0,8,5,6,3,6,3,0,0,0,22,3,0,3,3,0,6,0,0,14,8,3,3,3,13,12,0,0,47,7,0,3,5,11,9,0,6,43,11,0,5,8,4,4,0,3,39,18,9,3,8,10,14,0,3,57,31,17,22,24,46,31,0,6,176,0,0,0,0,0,0,0,5,13,6,0,3,3,15,3,0,5,33,21,10,3,13,31,28,3,23,131,210,74,98,130,243,212,13,87,1066,691,170,189,228,402,694,283,246,2912,828,197,307,504,871,721,32,46,3500,7660,1797,2534,3161,5698,3911,301,527,25595,1018,204,343,520,706,346,9,41,3188,6331,1271,2003,2351,3669,2707,162,415
39799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39499,0,0,0,5,5,0,4,3,3,0,0,19,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,8,3,0,0,3,0,4,0,0,13,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,11,20,3,3,19,17,7,4,9,84,95,3,16,20,39,122,64,31,395,100,22,30,42,89,40,0,12,338,209,32,54,59,87,81,3,24,545,41,10,11,14,29,19,0,7,121,3045,557,848,922,1290,960,76,263
2RVIC,0,0,3,3,0,3,0,3,0,0,0,6,0,0,0,0,3,3,0,0,8,6,0,3,7,8,3,0,3,34,6,0,0,4,5,5,0,3,22,3,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,3,0,4,0,5,0,0,0,17,7,0,0,0,0,0,0,0,9,7,0,0,0,3,0,0,0,10,17,0,3,10,15,5,0,3,55,0,0,0,0,0,0,0,0,0,7,0,0,0,5,0,0,3,17,15,0,3,3,3,10,0,15,50,96,4,21,24,69,52,11,39,316,1784,171,370,468,924,1187,150,275,5330,143,12,31,20,47,33,0,16,287,2267,258,455,565,1162,1265,158,253,6378,391,29,52,85,156,100,0,24,840,1267,122,211,215,361,282,11,88
2GMEL,0,0,29,52,19,14,19,37,36,0,3,180,30,12,8,11,27,18,0,5,107,79,18,24,22,58,39,3,17,254,47,13,19,29,92,70,13,17,300,49,20,19,26,54,32,3,11,219,14,4,9,0,12,13,0,0,42,26,6,13,22,27,18,0,7,122,9,4,3,5,6,4,0,0,37,48,14,15,36,27,40,3,3,188,22,12,7,10,32,28,3,15,135,36,8,11,13,18,9,0,4,98,46,15,13,20,29,21,0,9,161,119,43,43,74,117,65,0,19,474,5,0,0,4,8,5,0,0,28,25,11,10,11,24,16,8,9,106,89,30,32,35,75,86,7,68,415,806,274,259,386,698,564,51,204,3239,1332,265,335,408,813,895,68,110,4229,481,92,119,157,208,172,12,22,1267,26864,6561,5918,7563,13185,10427,703,1211,72424,2123,480,658,1080,1708,1172,77,104,7399,12722,2316,3182,3803,6735,6173,336,713
29799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29499,0,0,0,9,3,8,0,5,3,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,3,0,0,5,3,5,0,0,0,15,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,11,0,3,4,3,8,0,0,32,3,0,0,0,3,3,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,3,6,9,0,3,22,34,8,19,16,30,35,0,13,148,86,22,15,23,43,72,11,13,287,30,5,11,12,10,13,0,3,80,272,40,43,62,89,78,4,19,601,79,8,18,11,19,27,3,3,164,3792,654,919,901,1355,1216,83,306
1RNSW,0,0,3,12,0,3,3,0,4,0,3,25,0,0,0,0,0,3,0,0,9,16,0,8,3,3,8,0,0,37,17,0,10,11,9,15,0,4,69,5,0,0,3,0,0,0,3,15,0,0,0,0,0,4,0,0,3,3,0,0,4,0,0,0,0,7,3,0,0,0,0,0,0,0,3,3,0,3,3,0,0,0,0,9,8,0,4,0,3,0,0,7,26,6,0,3,0,0,0,0,0,16,5,0,0,4,0,3,0,3,26,24,9,5,15,32,11,0,8,102,3,0,0,0,4,0,0,0,11,4,5,0,0,3,3,0,0,16,14,0,9,3,4,4,0,27,69,151,27,42,55,96,77,3,75,521,2337,217,334,373,735,1239,213,343,5790,865,124,141,211,352,200,3,46,1944,3506,480,631,816,1462,2093,195,364,9541,491,48,96,122,162,75,3,24,1014,3247,382,550,524,802,762,49,228
1GSYD,0,3,20,63,20,45,39,38,48,3,11,265,41,8,12,22,20,26,3,4,130,98,23,39,44,81,54,8,14,363,58,22,29,36,69,101,16,33,358,72,29,38,25,41,30,0,12,245,17,6,10,17,14,5,0,3,75,73,25,23,37,41,13,0,8,218,9,3,4,12,8,13,0,3,48,80,26,35,27,46,44,6,8,274,48,18,24,17,15,29,0,12,165,49,24,15,23,14,9,0,9,146,54,18,24,24,25,27,3,4,182,164,53,82,80,99,78,0,29,592,4,7,3,6,7,3,0,0,38,37,16,14,11,19,20,0,10,131,118,30,46,50,81,81,9,67,487,1107,354,493,507,672,642,56,231,4059,1414,350,341,292,503,472,36,95,3503,492,121,169,225,258,230,15,28,1550,24225,6716,6981,7002,9523,8476,710,1104,64737,2186,549,673,819,853,670,66,83,5892,17793,4429,6292,5861,8542,9735,805,1227
19799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19499,0,0,3,26,10,8,3,4,12,0,11,71,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,6,0,0,0,0,0,3,0,0,5,9,0,0,0,3,6,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,5,0,0,4,5,10,0,0,28,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,4,3,0,6,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,4,8,3,0,3,27,68,14,17,17,25,31,0,20,198,113,21,24,28,36,68,17,25,343,55,11,7,8,11,7,0,3,111,352,62,81,72,91,94,13,23,783,109,13,27,13,17,19,4,10,212,5208,1091,1537,1319,1541,1793,150,404
