SA2_MAINCODE_2016,SEO_AGFF_Bf_91,SEO_AGFF_91_95,SEO_AGFF_96_00,SEO_AGFF_01_05,SEO_AGFF_06_10,SEO_AGFF_11_15,SEO_AGFF_2016,SEO_AGFF_NS,SEO_AGFF_Tot,SEO_Min_Bf_91,SEO_Min_91_95,SEO_Min_96_00,SEO_Min_01_05,SEO_Min_06_10,SEO_Min_11_15,SEO_Min_2016,SEO_Min_NS,SEO_Min_Tot,SEO_Mnf_Bf_91,SEO_Mnf_91_95,SEO_Mnf_96_00,SEO_Mnf_01_05,SEO_Mnf_06_10,SEO_Mnf_11_15,SEO_Mnf_2016,SEO_Mnf_NS,SEO_Mnf_Tot,SEO_EGWWS_Bf_91,SEO_EGWWS_91_95,SEO_EGWWS_96_00,SEO_EGWWS_01_05,SEO_EGWWS_06_10,SEO_EGWWS_11_15,SEO_EGWWS_2016,SEO_EGWWS_NS,SEO_EGWWS_Tot,SEO_Const_Bf_91,SEO_Const_91_95,SEO_Const_96_00,SEO_Const_01_05,SEO_Const_06_10,SEO_Const_11_15,SEO_Const_2016,SEO_Const_NS,SEO_Const_Tot,SEO_WST_Bf_91,SEO_WST_91_95,SEO_WST_96_00,SEO_WST_01_05,SEO_WST_06_10,SEO_WST_11_15,SEO_WST_2016,SEO_WST_NS,SEO_WST_Tot,SEO_RetT_Bf_91,SEO_RetT_91_95,SEO_RetT_96_00,SEO_RetT_01_05,SEO_RetT_06_10,SEO_RetT_11_15,SEO_RetT_2016,SEO_RetT_NS,SEO_RetT_Tot,SEO_AcFd_Bf_91,SEO_AcFd_91_95,SEO_AcFd_96_00,SEO_AcFd_01_05,SEO_AcFd_06_10,SEO_AcFd_11_15,SEO_AcFd_2016,SEO_AcFd_NS,SEO_AcFd_Tot,SEO_TPW_Bf_91,SEO_TPW_91_95,SEO_TPW_96_00,SEO_TPW_01_05,SEO_TPW_06_10,SEO_TPW_11_15,SEO_TPW_2016,SEO_TPW_NS,SEO_TPW_Tot,SEO_IMT_Bf_91,SEO_IMT_91_95,SEO_IMT_96_00,SEO_IMT_01_05,SEO_IMT_06_10,SEO_IMT_11_15,SEO_IMT_2016,SEO_IMT_NS,SEO_IMT_Tot,SEO_FinIns_Bf_91,SEO_FinIns_91_95,SEO_FinIns_96_00,SEO_FinIns_01_05,SEO_FinIns_06_10,SEO_FinIns_11_15,SEO_FinIns_2016,SEO_FinIns_NS,SEO_FinIns_Tot,SEO_RHRE_Bf_91,SEO_RHRE_91_95,SEO_RHRE_96_00,SEO_RHRE_01_05,SEO_RHRE_06_10,SEO_RHRE_11_15,SEO_RHRE_2016,SEO_RHRE_NS,SEO_RHRE_Tot,SEO_ProSTS_Bf_91,SEO_ProSTS_91_95,SEO_ProSTS_96_00,SEO_ProSTS_01_05,SEO_ProSTS_06_10,SEO_ProSTS_11_15,SEO_ProSTS_2016,SEO_ProSTS_NS,SEO_ProSTS_Tot,SEO_AdSup_Bf_91,SEO_AdSup_91_95,SEO_AdSup_96_00,SEO_AdSup_01_05,SEO_AdSup_06_10,SEO_AdSup_11_15,SEO_AdSup_2016,SEO_AdSup_NS,SEO_AdSup_Tot,SEO_PubAS_Bf_91,SEO_PubAS_91_95,SEO_PubAS_96_00,SEO_PubAS_01_05,SEO_PubAS_06_10,SEO_PubAS_11_15,SEO_PubAS_2016,SEO_PubAS_NS,SEO_PubAS_Tot,SEO_EdTrn_Bf_91,SEO_EdTrn_91_95,SEO_EdTrn_96_00,SEO_EdTrn_01_05,SEO_EdTrn_06_10,SEO_EdTrn_11_15,SEO_EdTrn_2016,SEO_EdTrn_NS,SEO_EdTrn_Tot,SEO_HC_SA_Bf_91,SEO_HC_SA_91_95,SEO_HC_SA_96_00,SEO_HC_SA_01_05,SEO_HC_SA_06_10,SEO_HC_SA_11_15,SEO_HC_SA_2016,SEO_HC_SA_NS,SEO_HC_SA_Tot,SEO_ArtsR_Bf_91,SEO_ArtsR_91_95,SEO_ArtsR_96_00,SEO_ArtsR_01_05,SEO_ArtsR_06_10,SEO_ArtsR_11_15,SEO_ArtsR_2016,SEO_ArtsR_NS,SEO_ArtsR_Tot,SEO_OthSvs_Bf_91,SEO_OthSvs_91_95,SEO_OthSvs_96_00,SEO_OthSvs_01_05,SEO_OthSvs_06_10,SEO_OthSvs_11_15,SEO_OthSvs_2016,SEO_OthSvs_NS,SEO_OthSvs_Tot,SEO_IDNS_Bf_91,SEO_IDNS_91_95,SEO_IDNS_96_00,SEO_IDNS_01_05,SEO_IDNS_06_10,SEO_IDNS_11_15,SEO_IDNS_2016,SEO_IDNS_NS,SEO_IDNS_Tot,SEO_Tot_Bf_91,SEO_Tot_91_95,SEO_Tot_96_00,SEO_Tot_01_05,SEO_Tot_06_10,SEO_Tot_11_15,SEO_Tot_2016,SEO_Tot_NS,SEO_Tot_Tot,SOLSEWVW_AGFF_Bf_91,SOLSEWVW_AGFF_91_95,SOLSEWVW_AGFF_96_00,SOLSEWVW_AGFF_01_05,SOLSEWVW_AGFF_06_10,SOLSEWVW_AGFF_11_15,SOLSEWVW_AGFF_2016,SOLSEWVW_AGFF_NS,SOLSEWVW_AGFF_Tot,SOLSEWVW_Min_Bf_91,SOLSEWVW_Min_91_95
111031228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,3,0,0,0,0,3,23,0,0,0,0,0,0,0,0,0,19,0,6,3,5,0,0,0,30,7,6,3,10,4,9,0,0,35,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,3,0,3,0,0,3,0,0,8,0,0,0,0,0,0,0,0,3,13,5,0,3,0,0,0,0,25,5,0,0,0,0,0,0,0,6,7,0,0,0,0,0,0,0,5,15,0,3,0,0,0,0,0,20,51,11,3,8,10,6,0,3,87,0,0,0,4,4,0,0,0,7,7,0,3,0,5,3,0,0,14,5,0,0,0,0,0,0,0,9,151,27,22,27,27,24,3,13,292,0,0,0,0,0,0,0,0,0,0,0
111031229,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,3,0,0,0,3,0,0,0,16,14,0,3,4,3,4,0,0,30,41,8,6,3,7,6,0,0,77,0,4,0,0,0,0,0,0,10,31,6,8,4,10,7,0,3,74,36,12,18,21,16,34,3,7,149,25,3,3,3,4,4,0,3,48,19,3,3,3,0,0,0,0,35,87,12,16,19,14,10,0,0,162,18,0,3,0,0,0,0,0,26,113,12,18,20,35,24,0,3,222,21,3,3,10,7,8,0,3,56,151,12,15,16,12,19,0,3,224,38,8,4,5,6,10,0,0,77,122,13,12,14,19,22,0,3,209,3,0,0,3,0,4,0,0,15,20,3,3,5,10,7,0,0,41,17,3,4,9,3,0,0,8,36,758,115,131,134,160,165,11,40,1518,0,0,0,0,0,0,0,0,0,0,0
111031230,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,70,8,5,7,12,3,0,3,104,7,0,0,0,0,0,0,0,6,13,3,0,0,0,0,0,0,17,7,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,3,11,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,161,13,15,13,21,8,0,3,225,0,0,0,0,0,0,0,0,0,0,0
111031231,4,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,5,0,0,3,0,0,0,0,12,3,0,0,0,0,0,0,0,3,9,4,0,3,0,0,0,0,18,11,3,0,0,3,0,0,0,22,20,0,0,0,0,3,0,0,28,3,3,5,3,0,3,0,0,16,9,0,0,0,3,0,0,0,19,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,11,0,0,3,0,0,0,0,16,4,0,0,0,0,0,0,0,12,5,0,0,0,0,0,0,0,9,192,25,31,37,47,68,3,4,418,32,5,3,4,4,4,0,0,50,3,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,9,7,0,0,0,0,0,0,0,13,342,47,50,51,68,87,8,5,662,0,0,0,0,0,0,0,0,0,0,0
111031232,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,3,0,3,0,3,3,0,0,17,9,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,10,5,0,0,0,0,0,0,0,6,15,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,50,3,4,0,3,0,0,3,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,90,5,8,5,9,11,0,4,136,0,0,0,0,0,0,0,0,0,0,0
111031233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,11,27,0,4,5,0,0,0,0,40,18,3,4,4,0,3,0,3,36,0,0,3,0,0,0,0,0,3,12,0,0,0,0,0,0,0,18,3,0,3,9,0,0,0,3,21,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,14,0,0,0,0,0,0,0,24,3,0,0,0,0,3,0,0,8,16,0,0,0,0,0,0,0,19,11,0,0,3,0,0,0,0,16,55,3,8,6,8,6,0,0,88,0,0,0,0,0,0,0,0,3,9,0,0,0,0,3,0,0,16,8,0,0,0,0,0,0,0,10,187,14,34,32,21,23,0,7,321,0,0,0,0,0,0,0,0,0,0,0
111031234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,11,0,0,3,3,0,0,0,15,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,16,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,4,8,0,0,3,3,3,0,0,14,0,0,0,0,0,0,0,0,7,23,0,0,3,0,3,3,0,27,24,4,3,3,0,3,0,0,39,156,13,16,20,33,24,0,7,270,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,9,248,21,25,39,51,30,7,12,434,0,0,0,0,0,0,0,0,0,0,0
111031235,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,19,0,0,0,4,0,0,0,24,0,0,0,0,0,0,0,0,3,16,3,4,4,10,6,0,4,44,8,3,3,0,4,3,0,0,28,28,0,7,0,0,4,0,0,38,3,0,0,4,3,3,0,0,11,7,0,3,3,4,0,0,0,15,0,0,0,0,0,0,0,0,0,4,3,0,0,3,0,0,0,7,3,0,0,0,0,0,0,0,5,24,7,5,12,3,3,0,3,50,12,0,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,3,35,4,3,0,3,3,0,0,50,26,4,0,0,5,3,0,3,46,3,0,0,0,0,0,0,0,6,17,3,0,4,3,3,0,0,33,12,0,5,0,3,6,0,0,27,224,32,27,35,49,37,0,14,415,0,0,0,0,0,0,0,0,0,0,0
112011236,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,13,3,3,7,3,6,0,0,37,4,0,0,0,3,0,0,0,5,27,0,3,4,3,0,0,3,43,10,0,3,0,0,0,0,0,19,54,3,9,11,12,7,0,3,101,27,3,4,10,14,10,0,0,60,20,3,0,3,0,0,0,5,33,3,0,0,0,0,0,0,0,5,8,0,3,0,0,0,0,0,18,10,0,0,0,0,0,0,0,12,18,3,3,3,3,9,0,0,41,14,0,0,6,0,0,0,0,25,32,3,3,0,4,4,0,3,50,47,0,3,5,4,3,0,0,68,114,25,15,21,16,12,0,10,214,0,0,0,0,0,0,0,0,0,19,3,0,0,0,3,0,0,28,12,0,4,0,4,4,0,3,22,446,54,56,70,74,55,5,35,797,0,0,0,0,0,0,0,0,0,0,0
112011237,51,0,3,7,9,5,7,0,89,0,0,0,0,0,0,0,0,3,12,0,4,4,3,0,0,0,23,4,0,0,0,0,0,0,0,3,15,0,3,3,3,4,0,0,27,5,0,0,0,0,0,0,0,12,9,0,0,0,3,0,0,0,17,16,3,0,3,3,0,0,0,25,8,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,7,10,3,0,0,3,0,0,0,8,5,0,0,0,0,0,0,0,9,14,0,3,4,4,3,0,0,35,6,0,0,3,4,0,0,0,19,8,0,0,0,0,0,0,0,6,31,0,0,3,6,0,0,0,44,48,5,10,3,12,5,0,0,81,7,0,0,6,0,0,0,0,12,8,0,0,0,0,0,0,0,11,12,0,0,0,5,0,0,0,18,264,18,29,39,58,24,6,13,454,12,3,6,7,5,9,3,3,50,0,0
112011238,14,0,4,0,0,3,0,0,25,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,3,20,0,3,3,3,0,0,4,29,0,0,0,0,0,0,0,0,3,13,3,0,0,0,0,0,0,21,9,0,3,7,7,4,0,0,30,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,6,3,0,0,0,0,0,0,0,9,6,0,0,3,0,0,0,0,14,20,0,4,7,6,3,0,0,35,4,0,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,11,3,4,3,4,0,0,3,30,33,3,4,3,5,3,0,0,48,7,0,0,0,0,0,0,0,13,5,0,0,0,0,0,0,0,3,13,3,3,0,3,0,0,3,27,181,13,37,32,36,16,0,14,325,0,0,0,0,0,0,0,0,4,0,0
112011239,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,9,3,7,3,3,0,0,0,23,7,0,0,0,0,0,0,0,10,13,3,3,7,0,0,0,0,30,13,3,6,4,9,7,0,0,39,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,6,3,0,0,3,4,0,0,0,7,10,3,3,0,4,0,0,0,25,8,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,8,22,3,8,3,3,0,0,3,46,0,0,0,0,0,3,0,0,8,5,0,0,3,0,0,0,0,9,8,0,0,4,0,0,0,0,12,128,21,26,26,19,14,3,7,252,0,0,0,0,0,0,0,0,0,0,0
112011240,5,4,0,0,0,3,0,0,13,0,0,0,0,0,0,0,0,0,29,0,7,6,12,14,0,0,69,5,0,0,0,0,0,0,0,3,14,0,6,4,7,6,0,3,35,10,3,0,3,4,3,0,0,28,36,0,12,17,12,16,3,3,100,49,7,8,18,28,57,9,14,197,23,3,0,4,0,0,0,0,36,7,3,0,0,0,0,0,0,14,6,0,0,0,0,6,0,0,12,8,0,3,0,4,0,0,0,13,24,3,7,11,10,12,0,5,81,19,0,3,4,7,10,0,4,58,14,0,0,4,0,0,0,0,16,37,6,11,3,9,8,0,9,85,55,5,3,14,13,7,0,5,100,12,3,0,3,5,0,3,0,30,12,3,4,7,9,3,0,0,35,17,4,3,7,8,10,0,7,58,385,51,74,109,127,166,20,50,985,0,0,0,0,0,0,0,0,0,0,0
112011241,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,3,0,0,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,6,42,0,3,4,9,6,0,4,69,0,0,0,0,0,0,0,0,0,0,0
112011242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,15,0,0,3,5,0,0,3,26,0,0,0,0,0,0,0,0,0,6,3,0,5,3,0,0,0,11,7,3,0,10,3,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,16,0,0,3,8,4,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,3,0,0,0,0,23,14,0,0,4,0,0,0,0,21,5,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,8,7,0,0,3,0,0,0,0,13,92,8,11,31,16,8,3,3,174,0,0,0,0,0,0,0,0,0,0,0
112011243,12,0,6,3,0,4,0,3,25,0,0,0,0,0,0,0,0,0,7,0,0,0,4,0,0,4,19,0,0,0,0,0,0,0,0,0,16,0,4,0,3,0,0,0,28,6,3,0,0,0,0,0,0,8,22,3,0,3,5,0,0,5,41,12,3,7,0,8,9,0,3,39,4,0,0,3,4,0,0,0,11,10,0,0,0,0,0,0,0,13,4,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,6,22,0,10,3,7,0,0,0,46,10,3,0,3,0,0,0,0,22,4,0,3,0,3,0,0,0,19,29,4,3,7,8,3,0,3,63,31,6,10,4,3,5,0,0,57,13,0,0,0,0,0,0,0,23,5,3,3,3,3,0,0,0,21,28,0,3,0,0,3,0,3,42,245,33,49,41,55,21,0,26,476,3,3,0,0,0,0,0,3,10,0,0
112021244,4,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,8,0,3,0,6,3,0,0,27,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,8,0,3,0,3,0,0,0,19,3,0,3,3,0,4,0,0,14,8,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,9,7,0,0,0,3,3,0,0,14,4,0,4,0,0,0,0,0,17,16,0,0,3,0,3,0,0,22,35,7,5,8,3,3,0,0,56,3,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,5,8,0,0,0,3,0,0,0,15,129,15,18,23,20,18,0,3,217,0,0,0,0,0,0,0,0,3,0,0
112021245,22,0,4,3,0,0,3,0,30,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,3,0,0,3,3,3,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,55,4,3,9,8,4,3,7,93,5,0,0,0,3,3,0,0,16,0,0
112021246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,3,0,0,0,0,0,4,5,0,0,3,0,3,0,0,18,3,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,11,4,0,0,4,0,0,0,0,8,13,0,4,0,0,0,0,0,22,21,0,3,0,0,0,0,0,31,32,4,3,4,3,0,0,0,58,0,0,0,3,0,0,0,0,3,6,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,7,116,15,13,13,20,11,0,4,196,0,0,0,0,0,0,0,0,0,0,0
112021247,15,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,9,0,0,0,3,3,0,0,17,0,0,0,0,3,0,0,0,4,13,0,0,0,3,3,0,0,23,5,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,7,3,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,5,20,0,0,3,0,3,0,0,24,15,0,3,3,0,0,0,0,26,3,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,3,7,0,0,0,4,0,0,0,15,127,9,17,19,15,15,0,3,197,3,0,0,4,0,6,0,0,14,0,0
112021248,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,17,8,3,5,3,4,0,0,43,7,0,0,0,0,0,0,0,9,17,0,0,0,5,7,0,0,31,9,0,8,0,0,0,0,0,20,69,7,11,3,6,6,0,5,106,17,5,3,12,4,7,0,3,45,16,0,0,3,0,0,0,0,22,3,0,0,0,0,0,0,0,9,16,4,0,5,3,3,0,0,33,10,0,0,3,0,0,0,0,14,33,4,6,3,7,4,0,3,51,13,0,0,0,0,4,0,0,25,45,4,9,4,0,3,0,0,57,124,13,17,11,15,7,3,6,191,250,17,39,42,47,25,0,10,429,3,0,0,0,0,0,0,0,3,23,3,3,0,3,0,0,0,34,9,3,3,0,5,0,0,3,29,687,74,99,95,103,58,5,24,1148,0,0,0,0,0,0,0,0,4,0,0
112021249,43,4,7,3,3,3,0,0,67,0,0,0,0,0,0,0,0,0,27,0,3,4,0,0,0,3,40,0,0,0,0,0,0,0,0,0,16,0,3,3,0,0,0,0,27,0,0,0,0,0,0,0,0,4,9,3,0,0,0,4,0,0,14,5,0,0,0,4,3,0,3,19,6,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,19,0,0,0,0,3,0,0,23,3,0,3,0,0,0,0,4,12,3,0,0,0,0,0,0,0,6,14,0,3,0,3,0,0,0,21,17,0,0,4,6,0,0,4,36,3,0,0,0,0,0,0,0,7,3,0,0,3,0,0,0,0,10,9,0,0,0,5,0,0,3,22,190,18,21,17,28,17,0,16,310,3,0,0,6,7,12,0,3,29,0,0
112031250,4,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,11,7,3,3,0,0,0,0,0,11,29,3,7,8,12,4,0,3,63,4,0,0,0,0,0,0,0,3,18,5,5,3,4,0,0,0,35,20,6,12,7,13,20,0,4,86,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,3,0,0,6,0,0,0,16,12,0,0,3,0,0,0,0,12,18,0,4,3,5,4,0,0,38,12,4,0,3,0,0,0,0,20,3,0,0,0,0,0,0,0,3,25,0,5,5,3,3,0,3,50,36,3,3,5,8,10,0,0,65,0,0,0,3,0,0,0,0,8,10,3,0,4,3,7,3,0,28,12,3,0,3,0,0,0,0,26,222,33,39,54,67,41,4,12,483,0,0,0,0,3,0,0,0,6,0,0
112031251,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,18,3,3,3,3,7,0,3,35,3,0,0,0,0,0,0,0,3,8,0,3,0,4,3,0,0,15,3,0,0,0,0,0,0,0,3,20,0,3,3,3,0,0,0,34,10,3,0,4,0,0,0,0,18,10,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,6,0,0,0,3,0,0,0,7,18,0,0,0,0,0,0,0,18,11,3,3,0,0,0,0,0,19,32,8,3,4,4,7,0,3,57,35,6,3,4,0,0,0,0,56,57,4,10,9,6,0,3,4,95,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,8,3,3,0,6,0,0,0,26,229,33,36,36,42,20,3,20,422,0,0,0,0,0,0,0,0,0,0,0
112031252,19,3,0,3,0,0,0,3,33,0,0,0,0,0,0,0,0,0,13,0,3,8,3,0,0,0,31,0,0,0,0,0,0,0,0,3,7,0,3,0,0,4,0,3,14,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,3,11,7,0,5,3,3,3,0,0,20,8,0,3,0,0,0,0,0,13,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,6,0,0,0,0,18,7,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,12,0,3,0,0,0,0,0,16,10,0,3,3,0,0,0,0,16,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,12,0,0,0,0,0,0,3,15,124,7,22,25,10,15,3,10,216,11,0,0,0,4,3,0,0,14,0,0
112031253,5,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,4,4,0,0,0,3,21,3,0,0,0,0,0,0,0,4,7,0,3,3,0,0,0,0,20,16,0,0,6,8,0,0,3,31,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,5,0,0,3,0,0,0,0,10,9,0,0,4,0,4,0,0,21,6,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,3,14,0,4,0,0,0,0,0,21,30,3,0,6,6,3,0,0,46,3,5,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,5,3,0,3,3,0,0,0,0,11,125,10,18,33,23,14,0,11,244,0,0,0,0,0,0,0,0,5,0,0
112031254,3,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,22,0,0,0,0,0,0,0,0,0,23,3,6,3,6,6,0,0,49,8,0,3,0,0,3,0,0,11,43,4,6,6,17,3,0,3,90,44,0,9,10,6,9,0,4,81,39,0,4,3,3,0,0,4,48,3,0,0,0,0,0,0,0,8,7,0,3,0,0,4,0,0,13,11,0,0,0,0,0,0,0,12,19,4,0,3,7,4,0,0,43,8,3,3,0,4,0,0,0,26,27,0,0,0,0,0,0,0,36,17,3,0,4,4,0,0,0,33,200,27,27,45,53,39,0,13,405,8,0,0,0,4,0,0,0,14,21,3,4,4,9,0,0,0,40,14,0,3,0,0,3,0,8,28,499,59,83,87,122,76,4,35,970,0,0,0,0,0,3,0,0,3,0,0
112031550,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,16,0,4,3,3,0,0,0,29,4,0,0,3,0,0,0,0,7,22,0,3,3,3,5,0,0,40,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,7,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,9,3,0,5,0,0,0,0,0,10,9,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,3,27,0,0,3,3,3,0,0,33,25,0,12,15,8,0,0,4,64,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,9,136,15,31,29,20,16,0,3,250,0,0,0,0,0,0,0,0,0,0,0
