SA2_MAINCODE_2016,IE_AgFF_OMOE_Nil_em,IE_AgFF_OMOE_1_19_em,IE_AgFF_OMOE_20more_em,IE_AgFF_OMOE_NE_NS,IE_AgFF_Tot,IE_Min_OMOE_Nil_em,IE_Min_OMOE_1_19_em,IE_Min_OMOE_20more_em,IE_Min_OMOE_NE_NS,IE_Min_Tot,IE_Mnf_OMOE_Nil_em,IE_Mnf_OMOE_1_19_em,IE_Mnf_OMOE_20more_em,IE_Mnf_OMOE_NE_NS,IE_Mnf_Tot,IE_EGWWS_OMOE_Nil_em,IE_EGWWS_OMOE_1_19_em,IE_EGWWS_OMOE_20more_em,IE_EGWWS_OMOE_NE_NS,IE_EGWWS_Tot,IE_Const_OMOE_Nil_em,IE_Const_OMOE_1_19_em,IE_Const_OMOE_20more_em,IE_Const_OMOE_NE_NS,IE_Const_Tot,IE_WST_OMOE_Nil_em,IE_WST_OMOE_1_19_em,IE_WST_OMOE_20more_em,IE_WST_OMOE_NE_NS,IE_WST_Tot,IE_RetT_OMOE_Nil_em,IE_RetT_OMOE_1_19_em,IE_RetT_OMOE_20more_em,IE_RetT_OMOE_NE_NS,IE_RetT_Tot,IE_AcFd_OMOE_Nil_em,IE_AcFd_OMOE_1_19_em,IE_AcFd_OMOE_20more_em,IE_AcFd_OMOE_NE_NS,IE_AcFd_Tot,IE_TPW_OMOE_Nil_em,IE_TPW_OMOE_1_19_em,IE_TPW_OMOE_20more_em,IE_TPW_OMOE_NE_NS,IE_TPW_Tot,IE_IMT_OMOE_Nil_em,IE_IMT_OMOE_1_19_em,IE_IMT_OMOE_20more_em,IE_IMT_OMOE_NE_NS,IE_IMT_Tot,IE_FinIns_OMOE_Nil_em,IE_FinIns_OMOE_1_19_em,IE_FinIns_OMOE_20more_em,IE_FinIns_OMOE_NE_NS,IE_FinIns_Tot,IE_RHRE_OMOE_Nil_em,IE_RHRE_OMOE_1_19_em,IE_RHRE_OMOE_20more_em,IE_RHRE_OMOE_NE_NS,IE_RHRE_Tot,IE_ProSTS_OMOE_Nil_em,IE_ProSTS_OMOE_1_19_em,IE_ProSTS_OMOE_20more_em,IE_ProSTS_OMOE_NE_NS,IE_ProSTS_Tot,IE_AdSup_OMOE_Nil_em,IE_AdSup_OMOE_1_19_em,IE_AdSup_OMOE_20more_em,IE_AdSup_OMOE_NE_NS,IE_AdSup_Tot,IE_PubAS_OMOE_Nil_em,IE_PubAS_OMOE_1_19_em,IE_PubAS_OMOE_20more_em,IE_PubAS_OMOE_NE_NS,IE_PubAS_Tot,IE_EdTrn_OMOE_Nil_em,IE_EdTrn_OMOE_1_19_em,IE_EdTrn_OMOE_20more_em,IE_EdTrn_OMOE_NE_NS,IE_EdTrn_Tot,IE_HC_SA_OMOE_Nil_em,IE_HC_SA_OMOE_1_19_em,IE_HC_SA_OMOE_20more_em,IE_HC_SA_OMOE_NE_NS,IE_HC_SA_Tot,IE_ArtsR_OMOE_Nil_em,IE_ArtsR_OMOE_1_19_em,IE_ArtsR_OMOE_20more_em,IE_ArtsR_OMOE_NE_NS,IE_ArtsR_Tot,IE_OthSvs_OMOE_Nil_em,IE_OthSvs_OMOE_1_19_em,IE_OthSvs_OMOE_20more_em,IE_OthSvs_OMOE_NE_NS,IE_OthSvs_Tot,IE_IDNS_OMOE_Nil_em,IE_IDNS_OMOE_1_19_em,IE_IDNS_OMOE_20more_em,IE_IDNS_OMOE_NE_NS,IE_IDNS_Tot,IE_Tot_OMOE_Nil_em,IE_Tot_OMOE_1_19_em,IE_Tot_OMOE_20more_em,IE_Tot_OMOE_NE_NS,IE_Tot_Tot,UIE_AgFF_OMOE_Nil_em,UIE_AgFF_OMOE_1_19_em,UIE_AgFF_OMOE_20more_em,UIE_AgFF_OMOE_NE_NS,UIE_AgFF_Tot,UIE_Min_OMOE_Nil_em,UIE_Min_OMOE_1_19_em,UIE_Min_OMOE_20more_em,UIE_Min_OMOE_NE_NS,UIE_Min_Tot,UIE_Mnf_OMOE_Nil_em,UIE_Mnf_OMOE_1_19_em,UIE_Mnf_OMOE_20more_em,UIE_Mnf_OMOE_NE_NS,UIE_Mnf_Tot,UIE_EGWWS_OMOE_Nil_em,UIE_EGWWS_OMOE_1_19_em,UIE_EGWWS_OMOE_20more_em,UIE_EGWWS_OMOE_NE_NS,UIE_EGWWS_Tot,UIE_Const_OMOE_Nil_em,UIE_Const_OMOE_1_19_em,UIE_Const_OMOE_20more_em,UIE_Const_OMOE_NE_NS,UIE_Const_Tot,UIE_WST_OMOE_Nil_em,UIE_WST_OMOE_1_19_em,UIE_WST_OMOE_20more_em,UIE_WST_OMOE_NE_NS,UIE_WST_Tot,UIE_RetT_OMOE_Nil_em,UIE_RetT_OMOE_1_19_em,UIE_RetT_OMOE_20more_em,UIE_RetT_OMOE_NE_NS,UIE_RetT_Tot,UIE_AcFd_OMOE_Nil_em,UIE_AcFd_OMOE_1_19_em,UIE_AcFd_OMOE_20more_em,UIE_AcFd_OMOE_NE_NS,UIE_AcFd_Tot,UIE_TPW_OMOE_Nil_em,UIE_TPW_OMOE_1_19_em,UIE_TPW_OMOE_20more_em,UIE_TPW_OMOE_NE_NS,UIE_TPW_Tot,UIE_IMT_OMOE_Nil_em,UIE_IMT_OMOE_1_19_em,UIE_IMT_OMOE_20more_em,UIE_IMT_OMOE_NE_NS,UIE_IMT_Tot,UIE_FinIns_OMOE_Nil_em,UIE_FinIns_OMOE_1_19_em,UIE_FinIns_OMOE_20more_em,UIE_FinIns_OMOE_NE_NS,UIE_FinIns_Tot,UIE_RHRE_OMOE_Nil_em,UIE_RHRE_OMOE_1_19_em,UIE_RHRE_OMOE_20more_em,UIE_RHRE_OMOE_NE_NS,UIE_RHRE_Tot,UIE_ProSTS_OMOE_Nil_em,UIE_ProSTS_OMOE_1_19_em,UIE_ProSTS_OMOE_20more_em,UIE_ProSTS_OMOE_NE_NS,UIE_ProSTS_Tot,UIE_AdSup_OMOE_Nil_em,UIE_AdSup_OMOE_1_19_em,UIE_AdSup_OMOE_20more_em,UIE_AdSup_OMOE_NE_NS,UIE_AdSup_Tot,UIE_PubAS_OMOE_Nil_em,UIE_PubAS_OMOE_1_19_em,UIE_PubAS_OMOE_20more_em,UIE_PubAS_OMOE_NE_NS,UIE_PubAS_Tot,UIE_EdTrn_OMOE_Nil_em,UIE_EdTrn_OMOE_1_19_em,UIE_EdTrn_OMOE_20more_em,UIE_EdTrn_OMOE_NE_NS,UIE_EdTrn_Tot,UIE_HC_SA_OMOE_Nil_em,UIE_HC_SA_OMOE_1_19_em,UIE_HC_SA_OMOE_20more_em,UIE_HC_SA_OMOE_NE_NS,UIE_HC_SA_Tot,UIE_ArtsR_OMOE_Nil_em,UIE_ArtsR_OMOE_1_19_em,UIE_ArtsR_OMOE_20more_em,UIE_ArtsR_OMOE_NE_NS,UIE_ArtsR_Tot,UIE_OthSvs_OMOE_Nil_em,UIE_OthSvs_OMOE_1_19_em,UIE_OthSvs_OMOE_20more_em,UIE_OthSvs_OMOE_NE_NS,UIE_OthSvs_Tot
310021281,12,21,3,0,39,4,0,0,0,3,4,0,3,0,9,0,0,0,0,0,16,14,0,0,36,0,3,0,0,7,0,12,3,0,17,0,7,0,0,10,13,16,0,0,31,0,4,0,0,4,0,0,0,0,0,0,0,0,0,4,13,6,0,0,19,7,4,0,0,8,0,0,0,0,0,3,3,0,0,4,6,11,3,0,19,0,0,0,0,0,0,14,0,0,13,7,5,0,0,8,92,121,13,0,231,73,26,0,3,101,0,0,0,0,0,14,3,0,0,24,0,0,0,0,0,35,11,0,0,53,8,0,0,0,8,10,5,0,0,17,0,4,0,0,5,7,8,0,0,15,0,0,0,0,0,3,0,0,0,3,3,0,0,0,3,15,0,0,0,18,14,4,0,0,15,0,0,0,0,0,17,0,0,0,15,16,7,0,0,26,5,8,0,0,18,25,3,0,0,30
310021282,3,3,0,0,9,0,0,0,0,0,0,3,4,0,9,0,0,0,0,3,10,34,4,0,45,3,0,0,0,4,5,6,3,0,10,4,7,0,0,8,15,9,0,0,22,0,3,0,0,4,7,0,0,0,6,3,4,0,0,4,3,3,0,0,8,0,3,0,0,7,9,3,0,0,9,0,0,0,0,0,3,7,0,0,6,0,0,0,0,3,3,3,0,0,11,4,12,0,0,17,73,102,12,8,201,48,7,0,0,53,0,0,0,0,0,3,4,0,0,12,4,0,0,0,6,43,5,0,0,52,0,3,0,0,8,14,7,0,0,21,5,0,3,0,9,15,5,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,0,0,16,14,9,0,0,19,5,0,3,0,11,8,0,0,0,8,17,4,0,0,20,9,3,0,3,13,28,13,0,0,36
310031283,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,6,9,0,0,11,0,0,0,0,0,0,12,0,0,9,0,3,0,0,3,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,4,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,3,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,37,4,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,29,0,0,0,0,0,3,0,0,0,9,0,7,0,0,7,10,0,0,0,7,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,16,0,0,0,16,9,0,0,0,9,0,0,0,0,0,6,0,0,0,6,18,0,0,0,21,0,0,0,0,0,7,0,0,0,15
310031284,0,0,0,0,0,0,4,0,0,4,0,6,10,0,16,0,0,0,0,0,7,11,3,0,26,3,3,0,0,6,5,13,0,0,15,0,4,0,0,4,6,4,0,0,13,0,3,0,0,3,0,3,0,0,3,0,3,0,0,3,3,3,0,0,8,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4,3,3,0,0,3,3,7,0,0,13,3,3,0,0,9,38,72,15,3,126,3,0,0,0,3,0,0,0,0,0,12,0,0,0,9,0,0,0,0,0,13,3,0,0,19,4,0,0,0,4,3,9,0,0,12,0,9,0,0,9,7,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,11,12,8,0,0,21,3,0,0,0,3,11,0,0,0,11,3,0,0,0,3,3,0,0,0,3,9,0,0,0,9
310031285,0,0,0,0,0,0,0,0,0,0,0,15,3,0,20,0,0,0,0,0,10,14,0,0,23,0,0,0,0,0,0,11,0,0,9,0,5,3,0,4,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,3,3,0,0,4,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,3,6,0,0,8,3,4,0,0,5,22,68,5,0,96,0,0,0,0,0,0,0,0,0,0,5,0,0,0,8,0,0,0,0,0,12,6,0,0,22,0,3,0,0,6,0,3,0,0,3,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,11,8,3,0,0,5,0,0,0,0,0,7,0,0,0,7,9,0,0,0,7,0,0,0,0,0,6,3,0,0,13
310031286,0,0,0,0,0,0,0,0,0,0,6,5,0,0,17,3,0,0,0,4,12,21,0,0,40,0,7,0,0,8,0,32,3,0,35,3,30,0,0,33,6,3,0,0,14,0,3,0,0,6,10,17,0,0,27,4,11,6,0,21,13,23,9,0,38,6,6,0,0,14,0,0,0,0,0,3,3,0,0,9,30,70,3,0,104,0,0,0,0,0,7,27,0,0,37,11,15,0,0,26,111,271,35,3,422,0,0,0,0,0,0,0,0,0,0,3,3,0,0,8,3,0,0,0,3,33,12,0,0,42,8,0,0,0,8,24,17,0,0,40,3,12,0,0,18,21,0,0,0,24,0,0,0,0,5,3,0,0,0,3,0,0,0,0,4,22,16,11,0,51,19,3,0,0,26,5,0,0,0,5,15,0,0,0,15,56,21,4,0,82,6,0,0,0,6,26,5,0,0,35
310031287,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,14,13,0,3,31,3,3,0,0,5,0,12,4,0,19,0,3,3,0,7,4,3,0,0,12,0,0,0,0,0,0,5,0,0,5,0,6,3,0,7,9,10,4,0,18,3,0,0,0,9,0,4,0,0,4,0,3,0,0,6,9,15,0,0,26,0,3,0,0,3,0,3,0,0,10,3,8,0,0,11,47,96,16,6,164,3,0,0,0,3,0,0,0,0,0,15,3,0,0,17,0,0,0,0,0,34,9,0,0,52,0,0,0,0,0,17,8,0,0,26,8,7,0,0,13,9,0,0,0,10,3,0,0,0,3,0,0,0,0,0,6,3,0,0,9,20,10,0,0,34,26,6,0,0,30,0,0,0,0,0,24,0,0,0,24,28,3,0,0,34,8,0,0,0,11,47,14,0,3,66
310031288,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0,8,21,8,0,32,0,0,0,0,0,3,6,3,0,9,0,0,0,0,0,3,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,15,3,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,33,45,8,0,90,9,3,0,0,8,0,3,0,0,3,6,0,0,0,6,0,0,0,0,0,7,9,0,0,14,3,0,0,0,3,5,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,8,3,0,0,9,0,0,0,0,0,3,0,0,0,3,7,0,0,0,7,3,0,0,0,3,9,0,0,0,9
310031289,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,11,0,0,27,0,0,0,0,0,6,0,0,0,9,0,0,0,0,0,6,8,0,0,18,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,3,6,0,0,12,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,4,0,0,0,4,44,41,4,0,92,0,0,0,0,3,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,17,4,0,0,25,3,0,0,0,3,0,0,0,0,4,0,0,0,0,0,10,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,7,0,0,0,7,0,0,0,0,0,0,0,0,0,5,6,0,0,0,4,3,0,0,0,3,5,0,0,0,5
310031290,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,11,12,0,0,17,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,3,3,0,0,6,3,0,0,0,0,6,0,0,0,7,0,0,0,0,0,19,8,0,0,26,4,7,0,0,8,0,0,0,0,0,0,0,0,0,0,3,3,0,0,8,0,0,0,0,0,9,0,0,0,9,5,3,0,0,6,61,47,0,0,113,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,20,18,0,0,33,4,0,0,0,4,8,0,0,0,14,3,0,0,0,3,3,4,0,0,6,0,0,0,0,0,6,0,0,0,6,3,0,0,0,3,24,4,0,0,22,12,3,0,0,15,0,0,0,0,0,4,3,0,0,5,14,0,0,0,14,0,0,0,0,5,17,4,0,0,25
310031291,0,0,0,0,0,0,0,0,0,0,4,0,4,0,16,0,0,0,0,0,4,7,0,0,10,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,32,8,0,55,3,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,14,6,0,0,22,0,0,0,0,0,0,3,0,0,9,3,0,0,0,3,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,8,3,0,0,7,7,3,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,10,0,0,0,10
310031292,0,0,0,0,0,0,0,0,0,0,0,9,4,0,11,0,0,0,0,0,12,14,0,0,23,0,0,0,0,0,5,7,3,0,15,0,3,4,0,6,5,0,0,0,4,0,0,0,0,4,0,5,0,0,5,0,3,0,0,3,0,3,4,0,3,5,3,0,0,7,0,0,0,0,0,0,0,0,0,0,4,3,6,0,12,0,0,0,0,0,0,12,0,0,14,0,4,0,0,11,35,61,14,0,119,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,17,6,0,0,26,0,4,0,0,3,14,7,0,0,15,4,8,0,0,9,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,0,12,5,3,0,0,9,0,0,0,0,0,0,0,0,0,4,15,3,0,0,17,4,0,0,0,3,19,3,0,0,22
310031293,0,0,0,0,0,0,0,0,0,0,0,12,0,0,11,0,0,0,0,4,8,22,3,0,38,0,0,0,0,0,0,11,4,0,13,0,7,0,0,13,13,0,0,0,17,0,0,0,0,0,4,3,0,0,3,0,0,0,0,4,3,3,0,0,10,6,3,0,0,6,0,0,0,0,0,0,0,0,0,3,3,4,0,0,11,0,0,0,0,0,0,5,0,0,8,3,7,0,0,6,47,88,13,0,148,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,18,7,0,0,22,0,0,0,0,0,6,5,0,0,11,5,4,0,0,8,5,3,0,0,9,0,0,0,0,0,3,0,0,0,3,3,3,0,0,8,7,5,0,0,14,12,0,0,0,12,0,0,0,0,0,7,0,0,0,6,17,3,0,0,20,5,0,0,0,3,25,8,0,0,35
310031294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,3,9,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,15,33,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,7,0,0,25,0,0,0,0,0,8,0,0,0,8,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,7,0,0,0,5,0,0,0,0,4,0,0,0,0,0,5,0,0,0,5,6,3,0,0,8,0,0,0,0,0,16,0,0,0,16
310031295,0,0,0,0,0,0,0,0,0,0,0,3,4,0,11,0,0,0,0,0,0,8,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,4,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,3,3,0,0,8,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,4
310041296,0,0,0,0,0,0,0,0,0,3,0,8,0,0,8,0,0,0,0,0,19,27,0,0,53,0,0,0,0,0,0,0,0,0,5,0,3,3,0,3,10,6,0,0,14,4,0,0,0,4,7,3,0,0,12,5,7,0,0,8,22,20,0,0,45,8,3,0,0,13,0,0,0,0,0,3,5,0,0,7,5,9,0,0,15,0,0,0,0,0,8,0,0,0,8,10,3,0,0,11,94,97,3,0,193,0,0,0,0,0,4,0,0,0,4,8,0,0,0,9,0,0,0,0,0,40,14,0,0,55,0,0,0,0,0,5,0,0,0,5,3,8,0,0,4,11,0,0,0,14,0,0,0,0,3,3,0,0,0,3,6,0,0,0,6,18,0,0,0,21,20,3,0,0,20,0,0,0,0,0,7,0,0,0,8,24,0,0,0,24,9,3,0,0,9,19,3,0,0,26
310041297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,12,14,0,0,28,0,3,0,0,3,0,3,3,0,5,0,3,0,0,9,5,0,0,0,8,3,0,0,0,3,0,0,0,0,0,0,0,0,0,4,4,3,0,0,8,4,5,0,0,12,0,0,0,0,0,0,0,0,0,0,3,6,0,0,6,0,0,0,0,0,0,5,0,0,5,4,0,0,0,4,38,51,3,0,87,0,0,0,0,0,0,0,0,0,0,8,3,0,0,8,0,0,0,0,0,22,9,0,0,37,0,0,0,0,0,12,7,0,0,17,0,7,0,0,7,3,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,0,0,0,13,13,0,0,0,19,0,0,0,0,0,4,3,0,0,5,19,3,0,0,26,4,0,0,0,4,14,7,0,0,19
310041298,0,0,0,0,0,0,0,0,0,0,3,30,28,0,67,0,0,0,0,0,7,8,10,0,16,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,17,9,4,0,26,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,4,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,7,0,0,9,34,63,46,0,142,0,0,0,0,0,0,0,0,0,0,3,3,0,0,12,0,0,0,0,0,9,3,0,0,12,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,18,3,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310041299,0,0,0,0,0,0,0,0,0,0,4,3,3,0,10,0,0,0,0,0,7,0,0,0,13,0,0,0,0,0,5,12,0,0,12,3,6,0,0,14,12,3,0,0,13,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,6,0,0,7,3,6,0,0,9,0,0,0,0,0,0,0,0,0,0,3,9,0,0,10,0,0,0,0,0,6,0,0,0,7,0,7,0,0,7,40,50,6,0,101,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,14,3,0,0,19,4,0,0,0,4,4,3,0,0,6,3,3,0,0,5,13,4,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,0,0,13,8,3,0,0,11,3,0,0,0,3,3,0,0,0,8,19,0,0,0,16,0,0,0,0,0,7,3,0,0,11
310041300,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,5,7,0,0,11,0,0,0,0,0,3,7,4,0,12,0,0,0,0,4,6,6,0,0,11,0,0,0,0,0,0,8,0,0,8,0,6,0,0,5,3,3,0,0,9,0,3,0,0,3,0,0,0,0,0,0,0,0,0,5,6,4,3,0,12,0,0,0,0,0,3,3,0,0,8,0,9,0,0,6,31,61,4,0,96,0,0,0,0,0,0,0,0,0,0,5,4,0,0,11,0,0,0,0,0,19,3,0,0,23,0,0,0,0,0,3,6,0,0,9,4,3,0,0,9,8,0,0,0,6,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,8,4,0,0,14,6,0,0,0,13,0,0,0,0,0,5,0,0,3,10,29,0,0,0,30,3,3,0,0,3,12,10,0,0,17
310041301,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310041302,0,0,0,0,0,0,0,0,0,0,4,3,0,0,4,0,0,0,0,0,15,17,0,0,31,0,0,0,0,0,0,3,0,0,7,0,3,0,0,3,5,3,0,0,10,0,0,0,0,0,0,3,0,0,3,0,3,0,0,5,6,0,0,0,11,5,5,0,0,8,0,0,0,0,0,0,3,0,0,4,3,4,0,0,11,0,0,0,0,0,3,4,0,0,9,5,0,0,0,6,51,60,0,0,114,0,0,0,0,0,0,0,0,0,0,4,3,0,0,4,0,0,0,0,0,32,12,0,0,47,0,0,0,0,3,10,6,0,0,17,3,6,0,0,4,11,0,0,0,16,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,20,4,0,0,25,20,3,0,0,19,0,0,0,0,0,3,0,0,0,3,45,0,0,3,50,0,0,0,0,0,12,0,0,0,13
310041303,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,3,5,0,0,6,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,6,3,0,0,0,6,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,3,7,14,0,0,19,0,0,0,0,0,3,3,0,0,6,6,3,0,0,8,31,46,8,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,11,0,0,28,0,0,0,0,0,3,0,0,0,7,4,4,0,0,6,4,0,0,0,10,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,12,0,0,0,15,3,3,0,0,7,0,0,0,0,0,0,0,0,0,3,24,0,0,0,30,0,0,0,0,4,14,8,0,0,20
310041304,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,12,21,0,0,30,0,0,0,0,0,3,12,4,0,18,3,11,4,0,17,6,3,0,0,13,0,0,0,0,3,7,5,0,0,8,0,10,3,0,13,11,7,0,0,17,4,3,0,0,7,0,0,0,0,0,4,0,0,0,4,13,23,3,0,35,0,0,0,0,0,5,6,0,0,7,6,3,0,0,13,80,101,13,3,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,7,0,3,34,4,0,0,0,4,5,4,0,0,16,3,5,0,0,8,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,11,3,0,0,12,25,4,0,0,33,19,3,0,0,20,0,0,0,0,0,15,0,0,0,15,47,4,0,0,51,9,0,0,0,9,23,3,0,0,31
311011305,8,27,5,0,37,0,0,0,0,0,8,17,4,0,32,0,0,0,0,0,16,43,4,0,61,5,3,3,0,10,10,25,6,0,36,0,12,0,0,15,18,20,0,0,36,5,0,0,0,5,3,4,0,0,5,6,7,0,0,13,14,16,0,0,40,5,9,0,0,13,0,0,0,0,0,7,3,0,0,13,3,9,0,0,19,5,0,0,0,9,4,11,0,3,16,9,5,0,0,11,112,227,24,4,374,101,30,0,0,134,0,0,0,0,0,14,3,0,0,14,0,0,0,0,0,32,7,0,0,43,5,0,0,0,5,16,11,0,0,24,10,9,0,0,16,7,3,0,0,12,0,0,0,0,3,0,0,0,0,0,7,0,0,0,3,22,9,0,3,29,21,3,0,0,29,0,0,0,0,0,11,9,0,0,22,33,6,0,3,43,18,5,0,0,19,36,9,0,0,44
