SA2_MAINCODE_2016,M_Australia_E,M_Australia_OM_IE,M_Australia_OM_UIE,M_Australia_CFW,M_Australia_ES_NS,M_Australia_Tot,M_Canada_E,M_Canada_OM_IE,M_Canada_OM_UIE,M_Canada_CFW,M_Canada_ES_NS,M_Canada_Tot,M_China_E,M_China_OM_IE,M_China_OM_UIE,M_China_CFW,M_China_ES_NS,M_China_Tot,M_Croatia_E,M_Croatia_OM_IE,M_Croatia_OM_UIE,M_Croatia_CFW,M_Croatia_ES_NS,M_Croatia_Tot,M_Egypt_E,M_Egypt_OM_IE,M_Egypt_OM_UIE,M_Egypt_CFW,M_Egypt_ES_NS,M_Egypt_Tot,M_Fiji_E,M_Fiji_OM_IE,M_Fiji_OM_UIE,M_Fiji_CFW,M_Fiji_ES_NS,M_Fiji_Tot,M_FYROM_E,M_FYROM_OM_IE,M_FYROM_OM_UIE,M_FYROM_CFW,M_FYROM_ES_NS,M_FYROM_Tot,M_Germany_E,M_Germany_OM_IE,M_Germany_OM_UIE,M_Germany_CFW,M_Germany_ES_NS,M_Germany_Tot,M_Greece_E,M_Greece_OM_IE,M_Greece_OM_UIE,M_Greece_CFW,M_Greece_ES_NS,M_Greece_Tot,M_HongKong_E,M_HongKong_OM_IE,M_HongKong_OM_UIE,M_HongKong_CFW,M_HongKong_ES_NS,M_HongKong_Tot,M_India_E,M_India_OM_IE,M_India_OM_UIE,M_India_CFW,M_India_ES_NS,M_India_Tot,M_Indonesia_E,M_Indonesia_OM_IE,M_Indonesia_OM_UIE,M_Indonesia_CFW,M_Indonesia_ES_NS,M_Indonesia_Tot,M_Iran_E,M_Iran_OM_IE,M_Iran_OM_UIE,M_Iran_CFW,M_Iran_ES_NS,M_Iran_Tot,M_Iraq_E,M_Iraq_OM_IE,M_Iraq_OM_UIE,M_Iraq_CFW,M_Iraq_ES_NS,M_Iraq_Tot,M_Ireland_E,M_Ireland_OM_IE,M_Ireland_OM_UIE,M_Ireland_CFW,M_Ireland_ES_NS,M_Ireland_Tot,M_Italy_E,M_Italy_OM_IE,M_Italy_OM_UIE,M_Italy_CFW,M_Italy_ES_NS,M_Italy_Tot,M_Japan_E,M_Japan_OM_IE,M_Japan_OM_UIE,M_Japan_CFW,M_Japan_ES_NS,M_Japan_Tot,M_KoreaSouth_E,M_KoreaSouth_OM_IE,M_KoreaSouth_OM_UIE,M_KoreaSouth_CFW,M_KoreaSouth_ES_NS,M_KoreaSouth_Tot,M_Lebanon_E,M_Lebanon_OM_IE,M_Lebanon_OM_UIE,M_Lebanon_CFW,M_Lebanon_ES_NS,M_Lebanon_Tot,M_Malaysia_E,M_Malaysia_OM_IE,M_Malaysia_OM_UIE,M_Malaysia_CFW,M_Malaysia_ES_NS,M_Malaysia_Tot,M_Malta_E,M_Malta_OM_IE,M_Malta_OM_UIE,M_Malta_CFW,M_Malta_ES_NS,M_Malta_Tot,M_Netherlands_E,M_Netherlands_OM_IE,M_Netherlands_OM_UIE,M_Netherlands_CFW,M_Netherlands_ES_NS,M_Netherlands_Tot,M_NZ_E,M_NZ_OM_IE,M_NZ_OM_UIE,M_NZ_CFW,M_NZ_ES_NS,M_NZ_Tot,M_Pakistan_E,M_Pakistan_OM_IE,M_Pakistan_OM_UIE,M_Pakistan_CFW,M_Pakistan_ES_NS,M_Pakistan_Tot,M_Philippines_E,M_Philippines_OM_IE,M_Philippines_OM_UIE,M_Philippines_CFW,M_Philippines_ES_NS,M_Philippines_Tot,M_Poland_E,M_Poland_OM_IE,M_Poland_OM_UIE,M_Poland_CFW,M_Poland_ES_NS,M_Poland_Tot,M_Singapore_E,M_Singapore_OM_IE,M_Singapore_OM_UIE,M_Singapore_CFW,M_Singapore_ES_NS,M_Singapore_Tot,M_SthAfrica_E,M_SthAfrica_OM_IE,M_SthAfrica_OM_UIE,M_SthAfrica_CFW,M_SthAfrica_ES_NS,M_SthAfrica_Tot,M_SriLanka_E,M_SriLanka_OM_IE,M_SriLanka_OM_UIE,M_SriLanka_CFW,M_SriLanka_ES_NS,M_SriLanka_Tot,M_Thailand_E,M_Thailand_OM_IE,M_Thailand_OM_UIE,M_Thailand_CFW,M_Thailand_ES_NS,M_Thailand_Tot,M_Turkey_E,M_Turkey_OM_IE,M_Turkey_OM_UIE,M_Turkey_CFW,M_Turkey_ES_NS,M_Turkey_Tot,M_UK_E,M_UK_OM_IE,M_UK_OM_UIE,M_UK_CFW,M_UK_ES_NS,M_UK_Tot,M_USA_E,M_USA_OM_IE,M_USA_OM_UIE,M_USA_CFW,M_USA_ES_NS,M_USA_Tot,M_Vietnam_E,M_Vietnam_OM_IE
123021436,376,52,60,0,7,492,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,8,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,17,4,3,0,0,0,6,3,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,4,6,0,0,29,10,0,0,0,0,10,5,0
123021437,4219,338,224,22,65,4863,16,0,0,0,0,13,74,19,12,3,0,106,9,3,3,0,0,13,22,8,6,0,0,33,78,8,11,0,0,95,17,0,0,0,0,16,15,3,0,0,0,17,7,0,3,3,0,16,20,5,3,0,0,28,185,22,8,0,0,213,23,0,4,0,0,26,10,7,6,0,0,17,34,3,7,3,0,52,18,6,0,0,0,25,22,3,3,0,0,25,0,0,0,0,0,3,20,5,5,0,0,32,28,15,17,3,0,65,20,3,0,0,0,33,11,0,0,0,0,9,4,0,0,0,0,10,132,8,5,0,5,150,51,10,8,0,0,68,109,3,3,0,3,120,11,0,3,0,0,20,5,0,0,0,0,5,41,10,7,0,0,60,47,7,3,0,0,54,15,0,3,0,0,21,13,3,3,0,0,15,222,17,13,0,0,258,27,0,0,0,0,31,71,12
123021438,437,71,83,5,7,610,0,0,0,0,0,0,3,0,5,0,0,6,4,0,0,0,0,0,3,4,0,0,0,5,11,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,13,3,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,9,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,14,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,12,0,0,0,0,12,3,0,0,0,0,6,8,0,0,0,0,10,3,3,0,0,0,5,0,0,0,0,0,3,4,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,6,0,0,23,3,0,0,0,0,4,3,4
123021439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123021440,3913,374,166,25,34,4514,4,0,0,0,0,4,97,18,4,5,3,135,10,3,3,0,0,14,20,8,3,0,0,29,138,15,5,3,0,160,22,5,0,0,0,21,14,5,0,0,0,19,13,3,0,0,0,21,19,0,3,0,0,27,214,23,14,0,0,252,26,4,0,0,0,28,18,0,0,0,0,22,33,7,0,0,0,40,20,3,0,0,0,23,32,10,3,0,0,46,8,0,0,0,0,8,20,3,0,0,0,21,24,10,5,0,0,45,26,3,0,0,0,29,16,3,0,0,0,18,5,0,3,0,0,8,199,11,7,0,0,218,33,9,4,0,0,45,203,4,9,3,4,225,21,7,3,0,0,30,5,3,0,0,0,7,50,3,0,0,3,59,24,0,0,0,0,30,21,0,3,0,0,26,9,0,0,0,0,9,212,28,12,0,3,252,13,0,0,0,0,17,219,13
123021441,276,51,79,12,9,425,0,0,0,0,0,0,3,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,3,4,0,0,0,0,6,8,0,3,0,0,14,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,9,0,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,10,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,14,3,0,0,0,0,3,5,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,17,4,4,0,0,22,3,0,0,0,0,3,4,0
123021442,654,40,44,0,10,753,0,0,0,0,0,0,10,3,5,0,0,23,4,0,0,0,0,4,7,0,3,0,0,13,44,7,4,3,0,54,4,0,0,0,0,4,3,0,0,0,0,3,7,3,0,0,0,4,4,0,0,0,0,7,40,9,11,0,0,61,0,0,0,0,0,0,3,0,0,0,0,4,9,0,3,0,0,13,0,0,0,0,0,3,5,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,3,7,3,5,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,10,13,3,0,0,0,20,20,3,3,0,0,27,4,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,5,11,0,0,0,0,11,0,0,3,0,0,3,3,0,0,0,0,3,28,3,7,0,0,34,3,0,0,0,0,3,18,0
123021443,2425,204,117,21,19,2787,0,0,0,0,0,4,73,9,10,4,0,92,14,3,0,0,0,18,7,7,4,0,0,20,117,13,6,0,3,141,7,0,0,0,0,9,13,0,0,0,0,9,9,0,4,0,0,10,15,3,0,0,0,21,188,21,8,3,3,218,9,0,0,0,0,11,10,0,0,0,0,10,20,0,8,0,0,33,17,3,0,0,0,24,13,6,4,0,0,32,3,0,0,0,0,3,8,0,0,0,0,6,16,11,5,0,0,31,11,0,3,0,0,16,7,3,0,0,0,11,4,0,0,0,0,8,132,4,5,0,0,149,40,6,7,0,0,57,125,0,0,0,0,133,13,0,0,0,0,12,0,0,0,0,0,0,30,0,0,0,0,33,26,0,0,0,0,26,9,4,0,0,0,15,7,0,0,0,0,8,140,14,3,7,0,162,4,0,0,0,0,5,127,4
123021444,437,60,67,14,5,589,0,0,0,0,0,6,6,4,0,0,0,9,0,0,0,0,0,0,3,3,0,0,0,6,15,4,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,14,3,0,3,0,0,7,4,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9,9,3,0,37,3,0,0,0,0,3,3,0
123031445,502,65,53,4,15,642,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,12,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,3,5,3,0,32,3,0,0,0,0,3,3,0
123031446,1553,139,107,6,19,1818,6,0,0,0,0,5,6,3,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,3,0,0,0,0,3,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,6,0,3,4,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,6,6,0,0,0,9,3,0,0,0,0,3,0,0,3,0,0,3,8,0,0,0,0,6,30,0,4,0,0,35,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,56,11,6,0,0,79,3,0,0,0,0,3,6,0
123031447,1305,182,198,34,33,1750,4,0,0,0,0,3,5,0,5,0,0,13,5,0,0,0,0,4,6,0,0,0,0,4,9,0,0,0,0,9,3,0,0,0,0,3,8,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,11,6,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,7,0,0,0,0,13,3,0,3,0,0,9,0,0,0,0,0,0,3,0,0,0,0,3,3,3,9,6,0,15,3,0,0,0,0,3,3,0,0,0,0,3,8,0,0,0,0,9,26,6,4,0,0,39,3,0,0,0,0,3,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,13,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,68,15,15,3,0,100,0,0,0,0,0,3,4,0
123031448,340,142,117,16,3,616,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,7,0,0,0,0,0,0,3,0,3,3,0,13,0,0,0,0,0,0,9,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,4,11,0,0,33,0,0,0,0,0,3,0,0
124011449,251,38,114,8,11,420,0,3,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,12,18,0,0,48,0,0,3,0,0,8,0,0
124011450,728,149,202,33,11,1123,3,0,0,3,0,3,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,4,14,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,4,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,14,4,4,0,0,22,7,0,0,0,0,8,3,0,0,0,0,10,0,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,46,13,18,5,0,85,3,0,0,0,0,4,3,0
124011451,24,3,3,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0
124011452,1620,167,291,29,26,2131,9,0,0,0,0,11,19,4,3,3,0,28,0,0,0,0,0,0,0,0,0,0,0,3,8,0,3,0,0,13,0,0,0,0,0,0,6,0,6,0,0,19,3,0,0,0,0,3,5,0,0,0,0,8,41,0,3,3,0,46,8,0,0,0,0,8,4,0,0,0,0,3,0,0,0,0,0,3,17,0,3,0,0,21,8,3,3,0,0,13,4,3,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,9,0,3,0,0,11,0,0,0,0,0,0,7,0,0,3,0,15,44,5,14,0,3,69,5,0,0,0,0,4,22,0,0,0,0,22,4,0,3,0,0,4,8,0,0,0,0,8,4,0,4,0,0,8,3,4,0,0,0,9,9,0,0,0,0,14,0,0,0,0,0,0,124,31,35,5,0,202,14,0,0,0,0,17,30,3
124011453,334,86,132,15,0,570,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,8,0,4,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,16,9,19,3,0,52,3,0,0,0,0,3,0,0
124011454,1100,182,236,28,8,1550,0,0,0,0,0,4,4,5,0,0,0,11,0,0,0,0,0,0,4,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,0,0,18,4,0,0,0,0,4,4,0,0,0,0,8,10,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,3,3,0,0,0,4,0,0,4,0,0,3,0,0,0,0,0,0,3,3,0,0,0,3,3,0,6,0,0,8,3,0,0,0,0,3,0,3,0,0,0,4,5,3,3,0,0,11,16,4,4,0,0,29,0,0,0,0,0,0,13,0,0,0,0,11,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,65,15,24,3,0,108,9,0,3,0,0,16,4,0
124011455,206,59,72,11,3,349,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,4,0,0,11,0,0,0,0,0,3,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,16,12,3,0,42,3,0,0,0,0,8,0,0
124021456,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124031457,297,61,73,3,0,438,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,7,0,0,0,0,8,3,0,0,0,0,3,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,10,4,3,0,0,18,0,0,0,0,0,0,7,3
124031458,690,167,188,15,11,1064,0,0,0,0,0,0,11,10,7,3,0,31,0,0,0,0,0,0,3,0,0,0,0,5,3,0,3,0,0,10,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,19,0,3,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,3,0,0,0,0,3,4,6,3,0,0,7,0,0,0,0,0,0,3,3,4,0,0,10,0,3,0,0,0,9,0,0,0,0,0,3,3,5,16,3,0,30,0,0,0,0,0,0,20,4,9,0,0,28,4,0,3,0,0,10,10,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,30,13,12,0,0,55,3,0,0,0,0,3,11,0
124031459,1579,207,134,13,13,1941,0,0,0,0,0,0,17,0,3,0,0,17,0,0,0,0,0,0,3,4,0,0,0,6,26,0,0,0,0,26,3,0,0,0,0,3,10,0,4,0,0,15,0,0,0,0,0,0,0,0,0,0,0,4,32,3,0,0,0,37,0,0,0,0,0,0,0,0,3,0,0,3,5,0,0,0,0,7,4,4,0,0,0,8,0,0,3,0,0,4,0,0,0,0,0,0,3,3,0,0,0,9,6,0,3,0,0,6,0,0,0,0,0,7,3,0,0,0,0,7,8,0,0,0,0,5,45,3,0,0,0,58,12,0,0,0,0,12,51,0,0,0,0,51,3,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,3,8,0,0,0,0,10,0,0,0,0,0,0,3,0,0,0,0,3,87,16,15,0,0,115,8,0,0,0,0,8,16,0
124031460,386,111,101,7,5,609,0,0,3,0,0,3,7,0,0,0,0,7,0,0,0,0,0,3,3,0,0,0,0,0,3,3,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,6,13,4,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,3,3,4,0,0,8,0,3,3,0,0,4,3,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,22,6,12,3,0,50,0,0,0,0,0,3,0,0
124031461,1932,237,177,18,17,2381,3,0,0,0,0,3,11,3,0,0,0,22,0,0,0,0,0,3,3,0,0,0,0,5,7,0,0,0,0,7,0,0,0,0,0,0,9,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,51,7,5,0,0,68,3,0,0,0,0,3,0,0,0,0,0,3,6,0,3,0,0,9,3,3,0,0,0,11,8,0,0,0,0,11,0,0,0,0,0,0,0,3,0,0,0,5,6,3,0,0,0,9,3,0,0,0,0,3,3,0,0,0,0,6,3,3,0,0,0,7,38,5,4,0,0,43,20,0,0,0,0,23,24,0,0,0,0,20,4,3,0,0,0,3,0,0,0,0,0,3,9,3,0,0,0,11,7,0,0,0,0,11,4,0,0,0,0,3,0,0,6,0,0,7,86,18,15,3,0,120,5,0,0,0,0,9,16,0
124031462,1698,90,116,11,18,1936,11,0,0,0,0,11,52,0,0,0,0,53,4,4,3,0,0,10,14,0,0,0,0,20,27,0,0,0,0,34,0,0,0,0,0,0,8,0,4,0,0,12,0,0,0,0,0,3,12,0,0,0,0,14,168,12,18,0,0,200,3,0,0,0,0,3,28,4,0,0,0,30,13,0,5,0,0,17,14,7,0,0,0,19,8,3,0,0,0,6,0,0,0,0,0,0,10,3,0,0,0,14,13,4,3,0,0,18,11,0,0,0,0,12,5,0,0,0,0,9,13,0,0,0,0,10,47,4,0,0,0,52,16,0,3,0,0,21,87,3,0,0,0,90,4,0,0,0,0,5,8,0,0,0,0,8,17,6,0,0,0,17,49,0,4,0,0,49,0,0,0,0,0,0,5,0,0,0,0,4,127,11,17,4,0,161,16,0,0,0,0,13,16,0
124031463,784,148,97,17,11,1055,7,0,0,0,0,7,12,0,0,0,0,18,3,3,0,0,0,6,3,0,0,0,0,4,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,18,3,0,0,0,18,0,0,0,0,0,0,3,3,0,0,0,6,4,3,0,0,0,10,3,0,0,0,0,3,10,3,0,5,0,13,0,0,0,0,0,0,4,0,0,0,0,4,0,3,0,0,0,6,3,0,0,0,0,3,6,0,4,0,3,16,0,0,7,0,0,9,28,0,3,0,0,26,3,0,0,0,0,4,3,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,5,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,29,5,7,0,0,45,5,0,0,0,0,12,3,0
